,sex
28881,0.11042614
6063,0.11367885
20499,0.120629035
9016,0.12773806
30776,0.11177388
8614,0.12110996
24895,0.118851
6967,0.1689864
21779,0.111396514
29282,0.115334146
6076,0.3181494
21599,0.11598697
8306,0.11182198
30118,0.11945004
23457,0.14660276
27831,0.19409837
20529,0.15728283
13495,0.18598667
17169,0.11469512
18124,0.36226413
21743,0.110416554
18878,0.11005874
18551,0.11348968
14237,0.117067225
17354,0.11740088
1270,0.110384814
16851,0.110836364
4852,0.12277532
7914,0.17093535
3787,0.2304873
23254,0.15113625
31032,0.15016234
15742,0.13172257
15241,0.13087423
25741,0.11285015
10806,0.11541672
10856,0.14373526
7677,0.22466284
5438,0.13540997
19542,0.11577768
23343,0.12266849
9973,0.13402508
9740,0.1511758
30171,0.121437214
31687,0.13652012
15961,0.20377767
5166,0.24525625
24989,0.11369015
24809,0.13753425
12398,0.14205122
19427,0.11475203
1767,0.11991831
19195,0.19714625
28965,0.112463996
32387,0.17555061
5250,0.13612969
19908,0.110790715
11833,0.11005624
8585,0.17003928
23712,0.1283407
14305,0.1126364
23041,0.11018017
1002,0.11697479
20952,0.112314075
31109,0.11055938
6723,0.129133
29421,0.123039864
18345,0.18445083
9578,0.11899727
14323,0.21919678
10854,0.19950865
17566,0.11621281
19549,0.17226191
17452,0.14774874
5933,0.12091508
31467,0.11029122
28988,0.14164415
12437,0.3581652
18406,0.12938543
14822,0.112825975
8129,0.11276451
15667,0.11007948
26865,0.24523799
17654,0.11076925
22039,0.1599049
3545,0.1657309
16296,0.12241342
28410,0.112547256
2821,0.15157099
10804,0.15079546
19865,0.14554611
6098,0.12620659
15095,0.20038375
25570,0.30235562
7089,0.15286045
30218,0.15594336
29795,0.11829018
30903,0.15078045
1513,0.3427447
13351,0.11026687
20329,0.11292137
31484,0.12986802
1250,0.11305127
27776,0.22661689
10118,0.11862014
26878,0.11514816
5234,0.14283377
3656,0.13603455
10658,0.11139484
21006,0.11284563
17938,0.113507636
8985,0.11150391
5091,0.19965357
28399,0.2778543
31965,0.136474
28888,0.1242673
248,0.14011206
17250,0.46289364
30953,0.11498051
27059,0.1135544
24673,0.16459888
4980,0.13115321
18129,0.11068101
15189,0.13419373
26463,0.11534978
1003,0.110872105
24692,0.11217697
6298,0.14815614
26859,0.1383205
13227,0.15224053
29185,0.11711909
23034,0.18740271
17863,0.12282029
30054,0.1345348
14970,0.15286784
27834,0.18780826
12421,0.16772743
9231,0.120911226
32245,0.14012784
10287,0.20093583
18685,0.11783151
25397,0.14660318
11752,0.14516877
8568,0.11696458
17283,0.29009047
20614,0.11282453
17676,0.119545326
25269,0.16993138
1343,0.11067755
8709,0.13314387
29903,0.1452705
31316,0.11098997
10243,0.11073447
10246,0.14705326
11208,0.13996743
21697,0.12855838
28337,0.11338302
31284,0.11099951
30447,0.14526823
6006,0.11212126
19160,0.11831707
26178,0.1111739
22095,0.14641029
28720,0.25076073
15488,0.1123353
30221,0.11887258
17319,0.15806298
13876,0.11314276
176,0.111821584
11503,0.12152037
1236,0.19007774
5152,0.114866145
4004,0.1124821
21110,0.11085479
5769,0.11004749
2436,0.18452215
7772,0.112784706
1327,0.15118557
11729,0.33085382
7796,0.13320716
5735,0.122034274
14251,0.11334873
15661,0.21623197
8294,0.11248427
8083,0.1418402
25187,0.16062477
17817,0.1335589
14972,0.11106793
20265,0.11583307
8011,0.13747631
24015,0.1277477
15281,0.14995563
5444,0.21393383
14810,0.16427724
12925,0.24563244
518,0.13999951
12322,0.1896023
10199,0.11159964
6023,0.18387964
7342,0.12203565
27125,0.22879581
25469,0.15548594
4965,0.4038371
18907,0.30217078
19844,0.13645126
1210,0.123683594
13073,0.110189
1085,0.123024344
8495,0.1106072
9595,0.23578903
6218,0.13620244
8852,0.12104736
17128,0.117782325
21719,0.12257787
19545,0.1162432
15243,0.11139125
7430,0.11174846
1499,0.122487664
6659,0.20034674
8067,0.13529016
25627,0.13306853
22764,0.1617878
19114,0.12276216
2216,0.21298721
6329,0.1386187
25413,0.18243176
16166,0.11111667
19707,0.12751575
20568,0.11019726
31778,0.16182241
25466,0.11057339
27551,0.1164936
26335,0.11214322
17067,0.116376385
12897,0.120126404
5943,0.122758016
23447,0.12735578
25141,0.13465364
23124,0.11098263
22269,0.15059774
31988,0.2143855
6521,0.12838343
18468,0.12651993
5134,0.113008164
5203,0.124024265
17220,0.11216171
32154,0.11958144
22856,0.12393497
22489,0.1179752
23905,0.14212736
21502,0.1281781
16317,0.14210613
23046,0.18196298
19378,0.1892186
29476,0.387976
13309,0.20126148
27158,0.13104488
22129,0.21579356
15542,0.11004985
10215,0.13237645
29640,0.11086038
6740,0.13283092
25049,0.19054952
3183,0.14368533
9025,0.110594474
30844,0.16408902
9899,0.13799946
21012,0.15429415
30503,0.1706528
10611,0.14829198
18018,0.11046469
22380,0.34274995
933,0.11578301
5805,0.16180368
27288,0.15548594
13661,0.13598876
22296,0.12085702
5642,0.11727143
15263,0.15267412
28452,0.11362598
11066,0.12976097
8262,0.11997056
1037,0.1704765
17884,0.11137417
29225,0.14872867
22586,0.11202969
29212,0.12961352
21047,0.14828761
18911,0.13623899
23180,0.11013016
18873,0.13503586
25644,0.12091739
24184,0.16632569
8685,0.11168168
29625,0.19414112
21388,0.13201453
26735,0.116527595
7322,0.11484005
11170,0.16696097
15808,0.16881703
27259,0.16308525
3205,0.12351309
24645,0.13621916
25310,0.12361107
6848,0.29004377
18075,0.1185081
7765,0.11004404
24932,0.14746447
7077,0.11661779
28338,0.21770705
7890,0.11352665
18543,0.124551825
14801,0.11670346
12547,0.11011682
18182,0.115986325
468,0.17697482
24728,0.1504838
12928,0.19527915
31940,0.1771394
25835,0.11881809
5300,0.11025152
5905,0.12372604
14281,0.1118166
29544,0.14573634
29017,0.13854864
7264,0.14704482
5962,0.15615404
26902,0.20779356
23734,0.54228354
19737,0.14853697
14618,0.2263378
2538,0.1675409
7638,0.110673994
17056,0.116011225
9234,0.138059
12134,0.2527115
23491,0.14983113
21938,0.12907138
15837,0.13859186
4488,0.11745409
23326,0.1672185
30287,0.11277809
13249,0.21997991
29500,0.1321246
22247,0.11426131
10384,0.11027255
14540,0.111274324
29974,0.12227284
24776,0.11007512
23120,0.16221805
29065,0.11711964
31019,0.125813
26786,0.110035956
23184,0.18272062
5385,0.118029326
4318,0.11093529
12572,0.54036725
27097,0.11786494
32401,0.14662646
27390,0.11166307
21198,0.112001
29909,0.14333767
17963,0.12734301
19590,0.12210603
24127,0.12654674
5866,0.39229748
25484,0.31644595
20441,0.12477593
3773,0.2261403
24266,0.11554448
31442,0.16017067
14735,0.193233
22840,0.1143882
17469,0.13576582
24834,0.1117558
27310,0.12279423
29728,0.11185107
30947,0.111462794
23114,0.14704482
20847,0.12021904
22080,0.14946018
22385,0.16411099
25407,0.16688406
5268,0.17204012
15133,0.11015423
27915,0.12330803
23407,0.12246482
4111,0.18120216
11406,0.12024592
18236,0.2195135
5360,0.13846672
30264,0.16403696
30063,0.123196565
13980,0.11785389
28749,0.119692326
11354,0.2503939
22914,0.1377107
10590,0.11003839
9305,0.1328537
13218,0.12798838
20091,0.13171625
5367,0.12501681
9901,0.11544743
2132,0.11129861
25688,0.19163232
24780,0.11952209
10731,0.1723035
15232,0.11779103
19786,0.11458374
24699,0.15746675
30207,0.11008902
16867,0.12749842
25894,0.21679157
12465,0.1713699
31257,0.110786945
25913,0.13446745
23332,0.11436214
12495,0.19363819
25895,0.2645955
12147,0.12803005
30036,0.114102006
24898,0.11110997
20558,0.11238617
9431,0.14965141
29755,0.143983
1057,0.16508386
7687,0.12300104
2629,0.13039845
7699,0.110179774
29444,0.11611927
5646,0.14556548
27615,0.121040024
4800,0.11667154
27845,0.14933206
4623,0.15033868
29331,0.113850944
27597,0.19190837
7361,0.14682089
21914,0.12669517
29741,0.11095124
23066,0.16089895
7199,0.12370353
25764,0.21056792
8352,0.11089651
28091,0.113045156
12509,0.13701737
26253,0.302114
19789,0.111879654
31446,0.19675167
20818,0.12338736
7180,0.12841487
2661,0.112443954
29630,0.111104205
7120,0.13690749
10999,0.15382051
24478,0.12651427
16716,0.117430784
14651,0.11459387
17102,0.14098664
23916,0.14959264
15579,0.12818618
28786,0.11680443
25926,0.30878735
19075,0.14346965
648,0.16426235
14619,0.16682574
20203,0.14769486
12256,0.15589541
30175,0.11224875
30083,0.20107688
21383,0.1438523
11149,0.12673225
19400,0.114764996
13129,0.110280454
31629,0.14704463
6903,0.13619238
25433,0.15384223
9047,0.11405846
26248,0.12236326
18179,0.13101353
26206,0.11011891
26560,0.12373733
14372,0.11108345
25723,0.21033585
30304,0.11078795
19798,0.13893494
31689,0.11517303
7121,0.20939842
21051,0.17905012
22182,0.14800775
22929,0.17496485
29025,0.11204973
24575,0.11014759
28489,0.12975433
13152,0.11689704
10113,0.13172796
8499,0.14352867
20801,0.1350067
13646,0.11595221
3851,0.15928388
28496,0.11171598
17511,0.175257
22019,0.13720985
17005,0.11148016
3607,0.1197939
32133,0.113991775
6153,0.14650278
29951,0.120863535
23454,0.14614701
6180,0.11616325
30873,0.1659098
20164,0.15083702
16751,0.12137544
8486,0.11746492
149,0.110509805
94,0.15666899
914,0.14919591
9793,0.11625122
1496,0.1100372
18005,0.14090171
4885,0.11378241
23140,0.11045515
7873,0.13970417
26632,0.44568112
11548,0.24488238
25845,0.121539935
8432,0.13356495
5568,0.110465325
25293,0.2431585
17121,0.13034415
21523,0.14317238
20073,0.12612525
26766,0.110079564
16761,0.11373846
20495,0.13057783
14015,0.15647727
31398,0.11260343
10522,0.13315631
22503,0.121347904
22568,0.14827977
20621,0.11296807
1178,0.19148262
7518,0.37579018
12090,0.11159185
16007,0.13326417
10115,0.12669182
25436,0.11370652
23118,0.1739198
21667,0.12058053
16469,0.11158006
17688,0.11008336
19721,0.16926546
22555,0.11008836
6385,0.11004441
9584,0.11175118
6451,0.12076469
11921,0.30377674
22590,0.18146636
24593,0.11171876
19599,0.19104518
14934,0.16597025
32532,0.15784419
13554,0.16721493
11761,0.12002652
10573,0.12733264
28971,0.17666702
7681,0.2533718
20759,0.110655755
20379,0.1266898
15496,0.119143225
30064,0.114118
13631,0.16039193
14028,0.11600173
24787,0.19820812
17808,0.15299082
17882,0.16839164
12179,0.11270753
29739,0.14439769
10393,0.13640384
7527,0.12921895
24279,0.11618248
31162,0.20704372
11377,0.11154851
4029,0.1719951
21503,0.11091146
12187,0.18292004
26137,0.21060176
10614,0.18082197
6598,0.11331683
12431,0.37010047
29854,0.11716872
38,0.11289908
3613,0.110040285
9647,0.21237795
11853,0.22505721
7478,0.15323894
12562,0.3395688
9245,0.11030435
6724,0.11025492
29133,0.11745779
6301,0.11747162
21114,0.11950132
30991,0.16808312
22777,0.11988832
6860,0.3107148
511,0.18300603
5768,0.11076364
20603,0.11017657
29368,0.120696664
27994,0.13687727
8405,0.11059564
22036,0.16797218
2348,0.13596459
6074,0.13555259
8934,0.1402825
25847,0.12097178
25990,0.111310996
26319,0.22960077
19792,0.17810456
7222,0.11027526
31035,0.1720108
16768,0.12545751
5297,0.19745116
29083,0.19739914
22141,0.20304511
527,0.5285626
21521,0.11149014
16665,0.11005889
7588,0.11399742
8323,0.11164209
14329,0.12478455
30326,0.12352766
3079,0.15956357
9652,0.16479357
14819,0.15083078
22511,0.11039127
32514,0.23851879
4362,0.15371633
16203,0.11750884
8462,0.15497829
15410,0.17658183
21590,0.11033593
24050,0.12085946
15190,0.4048315
4063,0.25391322
32487,0.121719845
13111,0.11819424
14425,0.12965523
4353,0.13186045
16612,0.32520795
31239,0.12713353
19631,0.1285446
1099,0.16542287
26220,0.37824276
32257,0.11858269
26425,0.119762816
26556,0.15345484
5228,0.16365722
24115,0.110049784
29822,0.21510048
27680,0.16019739
25977,0.4671071
14255,0.111452915
10908,0.1101675
14542,0.13424686
27477,0.2064369
21309,0.16108339
7789,0.1616813
27393,0.16649857
7883,0.11079812
22395,0.5266
13576,0.12510884
3767,0.24685617
5964,0.11242826
23107,0.11436971
11481,0.1285028
25965,0.12421399
29608,0.14233783
8694,0.13028845
5272,0.1121597
6500,0.17726906
26365,0.22300282
9080,0.11004617
16996,0.18428889
7333,0.2844761
9963,0.32059845
14507,0.11009265
13709,0.20021974
5631,0.12525961
8732,0.13189775
28683,0.11338383
24432,0.112066455
31678,0.29126045
1110,0.12558052
28871,0.1564245
24977,0.11235993
22066,0.16078015
15006,0.2053732
12777,0.14750864
17744,0.111303225
32265,0.14389524
28017,0.11156273
32545,0.20624362
23621,0.17092265
26868,0.11272284
183,0.15606372
27366,0.17397003
13293,0.1322685
25190,0.17435698
12247,0.11017941
4635,0.17105418
17703,0.124039985
29956,0.12566379
31824,0.13178127
20882,0.11004275
3992,0.18178728
21232,0.110039935
20971,0.19373368
20075,0.29348785
30205,0.11238261
20397,0.13416165
15729,0.13583018
10796,0.2724159
10991,0.11470929
27108,0.19018246
11458,0.13226008
21670,0.20061639
25933,0.15859848
16107,0.11003593
21614,0.11004078
4294,0.117497
22750,0.1458922
28955,0.18897144
6323,0.15227531
14847,0.13862059
4076,0.1110408
8380,0.13517013
21527,0.17340373
21353,0.31341076
28785,0.15900725
18294,0.14770919
21872,0.1111739
9859,0.11396717
24681,0.11934806
8620,0.110036306
21129,0.111016236
28566,0.1736413
20730,0.1520503
28416,0.11451136
25925,0.122816846
1326,0.16995086
4959,0.4409616
16839,0.12969199
27877,0.11686217
28598,0.20388693
20066,0.11453182
23207,0.18479672
6113,0.19852825
31222,0.14441434
14101,0.14235659
25617,0.14993154
21474,0.15940788
24020,0.11003606
19379,0.14846651
25950,0.15548594
22885,0.1612315
26311,0.14390302
25384,0.22880135
18831,0.20279898
7061,0.11134679
9236,0.13186312
12371,0.19242287
22872,0.18869114
4554,0.16327949
11272,0.11344312
21765,0.17838982
10613,0.11432468
27203,0.21318981
9319,0.11579022
23224,0.2328702
16820,0.17810768
5008,0.26925093
17701,0.11910853
25002,0.49665472
27823,0.16354184
32485,0.14857322
3512,0.13542312
7556,0.13669889
27411,0.120422825
3260,0.20408711
17278,0.14805846
22028,0.13004044
8369,0.110037684
27710,0.1114844
1511,0.2260937
26803,0.13849564
22565,0.14733143
7215,0.15590462
31694,0.35002515
15376,0.19820812
13698,0.118029326
16857,0.20240352
29985,0.14053841
23836,0.17895189
19489,0.11306769
8948,0.13292022
24407,0.11957203
15969,0.118994005
18478,0.12927084
30702,0.11082886
28201,0.11033269
30459,0.11231252
11223,0.14232069
14362,0.11026371
1369,0.14051509
5101,0.13484263
30577,0.14904746
3097,0.1547833
23552,0.12390893
24803,0.13824521
15172,0.11004944
8850,0.11062569
20681,0.20605324
14479,0.14207649
25842,0.17204012
23584,0.15624149
19608,0.24155198
3087,0.12735105
24182,0.20977023
20339,0.12848103
28619,0.12580743
30809,0.13524997
28601,0.1699625
24136,0.13472028
8455,0.11853543
22732,0.111175716
10317,0.2309149
29337,0.14676186
27642,0.22282635
12849,0.1761928
8689,0.2356763
1766,0.15939015
22264,0.22279222
9680,0.11364652
31539,0.15404986
19269,0.22672676
18797,0.123373464
12842,0.1516032
18811,0.13270964
9665,0.15966916
21564,0.14638728
10266,0.11363857
18116,0.19406608
23008,0.14748992
32237,0.37754634
11062,0.13267922
1781,0.12281502
27869,0.1272774
28227,0.116026826
23186,0.11066109
6584,0.13292022
3217,0.16727401
7666,0.14340234
7188,0.11033627
28701,0.112585425
19471,0.15001707
5309,0.1794496
9314,0.11801081
6693,0.117591314
5765,0.12324783
11047,0.1490181
12523,0.13224019
17321,0.19530462
6071,0.16928539
22923,0.37963232
13536,0.39525118
29204,0.12107261
7596,0.1474371
28740,0.15722886
26265,0.11151057
18769,0.14394024
8637,0.113402285
10596,0.11004063
12787,0.11379474
6347,0.1376468
22734,0.16833715
11143,0.11337295
27327,0.11634452
6962,0.33161548
23637,0.23844281
22038,0.1115318
10407,0.14074704
3238,0.12037767
7240,0.12688012
31157,0.13384883
26697,0.15000485
19491,0.12501682
26014,0.11010202
1368,0.13157849
7590,0.110505044
4204,0.11595135
1547,0.17290913
15991,0.13441281
10712,0.12515832
21808,0.12699668
7479,0.1536549
26216,0.4860175
9445,0.3049788
3447,0.13827978
4595,0.18933459
15068,0.123706065
13349,0.12509406
12194,0.19227618
15513,0.13965559
21604,0.12177517
3603,0.14009878
24838,0.124629244
16040,0.13163963
26346,0.1172743
2977,0.3470512
24727,0.11063943
17925,0.13320479
24097,0.45148742
9191,0.11034718
11412,0.4711945
6004,0.12730233
27116,0.19086011
22972,0.11477333
22587,0.11122921
24978,0.12431173
1180,0.21144265
24456,0.12458046
7038,0.11445895
5,0.17008987
5413,0.110526875
16845,0.1190954
30992,0.11672653
4870,0.1665432
17269,0.118788466
19401,0.16227745
13690,0.12459832
9408,0.15262887
12557,0.110052034
13119,0.12039542
16952,0.37481394
27372,0.110413246
19922,0.15149917
22636,0.111033104
6457,0.17362885
29671,0.18845288
13445,0.11215607
22694,0.1270216
12907,0.11346626
17211,0.1202699
21018,0.15103222
28453,0.118827954
4454,0.27774167
32434,0.13825877
21854,0.13228506
2613,0.17486002
14219,0.11914739
12121,0.12581965
9522,0.11812243
4929,0.119965084
24807,0.31379342
4123,0.15830673
27086,0.11721673
25804,0.15565316
8756,0.1526334
1022,0.16586377
10885,0.11179944
16650,0.19516936
16339,0.1574
19290,0.11703008
10934,0.11934983
1263,0.11362583
19025,0.11841775
4723,0.14249554
30506,0.12610273
13138,0.14945452
11078,0.11371633
8950,0.11417454
24128,0.1135483
11575,0.15591504
30860,0.19531299
11784,0.114103965
21611,0.16109394
17279,0.1486218
12196,0.113104045
1225,0.17816633
6408,0.16218412
27368,0.1785528
6110,0.1393976
24764,0.27273276
4860,0.1368122
22109,0.24588177
9466,0.11016641
14568,0.17572449
18389,0.24168551
29647,0.1127313
13093,0.110284515
16445,0.156457
17542,0.13406563
23336,0.11156735
1459,0.15840021
18609,0.14806718
20381,0.11581802
2186,0.11789644
28023,0.20353578
11055,0.122594915
4849,0.14999385
29995,0.11209678
6182,0.15648934
24825,0.14892296
3856,0.14377962
19986,0.123553105
15453,0.11779358
31931,0.11005154
25390,0.12621005
23260,0.11634268
9616,0.12891947
10967,0.12007342
17189,0.1100667
10534,0.11449268
14239,0.14225346
18707,0.18424775
20228,0.15118928
24929,0.11760857
6583,0.20584954
17309,0.14957133
22633,0.14075503
21048,0.16416658
26336,0.121154025
11063,0.13150604
15142,0.117058024
31116,0.14424533
10753,0.110438436
11167,0.113089114
18882,0.12100306
24437,0.19127971
16161,0.26411977
26447,0.1160644
22,0.20061006
18719,0.11398484
11576,0.3567023
3980,0.15052508
9543,0.11431078
27594,0.18424417
10774,0.1334808
24267,0.15872084
27215,0.16471915
29598,0.1293414
14515,0.19128707
8115,0.13186367
29829,0.1528063
25528,0.222926
4369,0.11072225
7248,0.1750041
23892,0.1836017
12545,0.13176285
32264,0.15314613
32047,0.1448449
21024,0.1106815
32491,0.13985606
22584,0.117402434
7635,0.11186565
21070,0.13325919
11553,0.11891496
7331,0.1445697
6611,0.11230268
21806,0.1260201
28884,0.11007351
19750,0.17593706
23385,0.12743396
12589,0.14685301
6829,0.14157116
4176,0.37531853
16108,0.11941682
10346,0.3391289
19886,0.13175942
11884,0.13335791
9023,0.14920655
29756,0.18938863
10236,0.13039984
2453,0.2064086
4314,0.123907305
21255,0.1509798
30269,0.25327078
18401,0.110183515
25868,0.1615592
7723,0.15215914
12882,0.11703207
23703,0.15031266
17693,0.11606821
29965,0.13930124
26635,0.11012097
18849,0.18023011
30605,0.11555377
5613,0.14302178
22193,0.1628696
29060,0.12147001
24096,0.11028238
16275,0.11407398
19391,0.1755963
11977,0.27297413
27796,0.16003136
19722,0.11853047
337,0.120105706
8915,0.110041805
16417,0.11391874
5399,0.1483785
14263,0.11810529
16267,0.15023988
5158,0.11725892
19868,0.112740576
7897,0.22269914
20917,0.12576428
25929,0.11026708
4718,0.1499276
25101,0.16218632
18277,0.11206063
3743,0.16405581
17116,0.18594052
10169,0.1102265
3763,0.1379639
4561,0.12328749
11025,0.11560584
12683,0.1132942
18419,0.26642326
16167,0.23569946
22718,0.1285287
16598,0.13566847
23591,0.15925612
4801,0.11747067
12575,0.15134205
13241,0.11395004
26827,0.16422956
30664,0.2001982
22783,0.21039948
13348,0.1588562
18813,0.14275117
6387,0.118843295
17349,0.19727653
9854,0.12744181
29271,0.14643489
28981,0.21569416
20387,0.120739445
29243,0.19603361
500,0.15387613
12211,0.16603154
16557,0.16218632
23572,0.22273931
8052,0.1968618
26597,0.2640568
31418,0.2859693
31593,0.1101004
9657,0.2740815
26104,0.12469076
25523,0.12167085
14047,0.116442345
15501,0.11269001
27893,0.11766645
15330,0.11716682
27227,0.3495915
8408,0.11003595
5965,0.11210014
11584,0.16017678
7711,0.110045984
7111,0.18970765
19597,0.17558813
11155,0.1298156
25786,0.123249106
9613,0.13138004
7463,0.11470595
18414,0.12434986
8584,0.14414604
25420,0.13901173
21981,0.15157633
4427,0.32421738
24137,0.16938466
16076,0.15073852
4429,0.13606732
3774,0.20919721
20883,0.18252756
16600,0.1454951
23744,0.16406623
24928,0.11424148
1615,0.1327594
9815,0.12192665
3597,0.11336367
31242,0.11287385
31948,0.119252264
24011,0.11407586
20769,0.11436247
32082,0.14800775
29747,0.19958434
17804,0.19052982
28151,0.1423879
11217,0.1873412
25655,0.13667838
21396,0.16942021
17783,0.13171391
19589,0.11894765
4549,0.11066903
21084,0.23310429
10043,0.112717435
6260,0.11454489
19277,0.13208145
21892,0.17792259
25214,0.13497579
29234,0.36361712
6007,0.11059195
17601,0.11523728
28203,0.20042568
9232,0.17853427
6055,0.17300516
15683,0.133861
10402,0.2001982
18538,0.11077211
3192,0.11284161
1454,0.110804126
8097,0.11994138
22291,0.17769592
18603,0.23346096
29389,0.19820812
8599,0.2782003
29043,0.31749138
16554,0.23702504
24707,0.16389489
31034,0.110052735
6208,0.19914806
24263,0.11275331
18718,0.1532996
17131,0.45726594
5981,0.13866124
21653,0.11894314
11881,0.1182591
17875,0.12762497
22930,0.12129362
3136,0.14430335
11638,0.11574165
15814,0.11079138
9695,0.21094418
4674,0.17453873
16712,0.19885221
11041,0.38203472
24246,0.122863285
12443,0.13009648
28768,0.14824893
24181,0.18958732
5089,0.1155796
22139,0.13049299
31154,0.1150514
24488,0.1282505
3280,0.11066264
8785,0.11125428
13606,0.13321358
28521,0.11028072
4473,0.14408967
20845,0.2403752
23305,0.19437702
26801,0.110037416
9935,0.1281003
30452,0.20449524
20169,0.110036686
30186,0.13266604
31911,0.26571473
16399,0.1773778
4604,0.18149057
6147,0.112287186
20993,0.20211042
28244,0.12180634
32383,0.13569666
27188,0.13943952
4826,0.12965384
27136,0.17496485
23044,0.16682574
10252,0.12115471
19504,0.1344345
27705,0.12183722
6840,0.110977285
12731,0.12011636
28147,0.11590637
26098,0.14240305
8507,0.13553312
6412,0.16255929
15664,0.16917278
16989,0.117966965
30901,0.1421699
3952,0.2099664
19519,0.1165995
17533,0.11009689
4866,0.12989242
1111,0.23870583
26713,0.11003775
28468,0.11126201
17333,0.19432445
637,0.19235522
9814,0.15803619
16454,0.14087534
29862,0.16325119
17562,0.38575828
23098,0.111659065
22991,0.12327042
7377,0.12492221
31862,0.19488198
6047,0.12535581
6907,0.16208208
21652,0.112960435
23890,0.11703904
25468,0.11605632
30848,0.14931485
32034,0.15904659
28432,0.11226394
13786,0.14227317
4313,0.110692404
10807,0.11524262
6765,0.11835529
22122,0.1599894
8463,0.12707745
8730,0.110353135
27383,0.115640126
30170,0.1357469
15255,0.46292135
23204,0.16381876
2369,0.11612583
21291,0.22033744
30682,0.15635481
22185,0.14340416
27360,0.123216875
22222,0.11895388
29818,0.11581747
11540,0.18637274
27922,0.2121647
31328,0.11400023
14404,0.11147437
18329,0.13501774
31619,0.14202441
20894,0.12483205
18140,0.14481269
28807,0.11232105
11802,0.14530398
15909,0.11145216
22755,0.11274897
6574,0.16562079
7803,0.18895434
12566,0.12341136
158,0.25334617
6702,0.111296736
6615,0.116139226
4802,0.12009292
6299,0.11029109
4179,0.17515713
21685,0.13221145
11519,0.112091415
27060,0.11162237
14690,0.115827754
21850,0.1689951
17866,0.22756101
24561,0.15448211
13771,0.15291196
25663,0.13129432
20888,0.3226609
23337,0.13507853
4781,0.11343124
18242,0.1104728
17155,0.13115703
32013,0.1185067
13056,0.24670616
29483,0.28546682
27217,0.13584563
23014,0.19417883
14455,0.1576326
12936,0.12972495
9249,0.18337369
27006,0.11393363
4301,0.12186357
10456,0.19432287
1091,0.24544723
6931,0.11874144
13463,0.16353
16916,0.22652332
15419,0.14508492
18102,0.14877586
13485,0.12713753
8621,0.11828493
27515,0.26614153
23727,0.11025068
30089,0.26738727
7470,0.14862914
3691,0.17896487
15290,0.112801634
4395,0.15862024
6205,0.17825352
5212,0.11159195
19500,0.21665113
17004,0.1426331
28616,0.217443
29635,0.11251944
28805,0.11796348
13473,0.110776044
18107,0.11041713
5747,0.16913585
29179,0.15224503
31856,0.11003758
10897,0.15199248
10363,0.28823543
16760,0.11737409
11652,0.20120075
22051,0.12180634
24569,0.13999951
12204,0.19196092
16326,0.14892197
16191,0.11898245
8638,0.1488134
27444,0.12676805
25454,0.11383796
12993,0.11009697
15719,0.19721584
16318,0.1108888
31554,0.12456561
1934,0.165062
4694,0.1851814
28739,0.11079561
19893,0.13720965
21290,0.12814645
13337,0.24724615
32287,0.11526178
16020,0.110774055
4617,0.11239693
908,0.12222672
21196,0.11067567
29273,0.122143775
5651,0.1711617
14866,0.27461666
8303,0.11018668
17670,0.13219064
16979,0.21337257
28624,0.12312676
7730,0.11445002
20781,0.120497875
5733,0.13659768
21080,0.11007179
14396,0.38588613
29533,0.11516226
19679,0.17724073
16759,0.18063201
12899,0.17427717
5608,0.15259747
24369,0.34722134
26592,0.2826156
23341,0.11043052
7694,0.13330549
8955,0.14146903
21731,0.1289175
2913,0.17855611
27109,0.32513812
9394,0.110056534
22146,0.110085964
6437,0.12468345
30353,0.11159185
8473,0.11019659
19484,0.15088283
10379,0.13764589
11805,0.16388458
28110,0.15240954
11901,0.1104771
26826,0.47721368
21532,0.165428
16927,0.18715349
8798,0.11456378
31160,0.11241922
10795,0.13674352
16206,0.110771395
30495,0.1275525
10336,0.18951909
15136,0.12048338
2160,0.1320281
27925,0.110143825
11596,0.14740928
510,0.18085057
10129,0.11045541
9243,0.11376662
14932,0.13308892
3957,0.1756313
4839,0.110112324
28018,0.144203
17146,0.175849
18013,0.14731726
14253,0.120688416
6189,0.12716825
20830,0.14311346
18185,0.11320932
25568,0.5740954
4349,0.15858841
26479,0.15061086
30684,0.17351557
9827,0.23494832
23964,0.16244246
16756,0.11737344
32130,0.122034274
11429,0.16343966
10571,0.18949702
11698,0.11268134
15231,0.11186439
23641,0.15192275
17623,0.2674223
28101,0.15151894
17830,0.14723673
17567,0.2014282
19020,0.25995412
15531,0.113407105
27396,0.11659243
31093,0.110078424
19658,0.11250283
30261,0.1557714
6201,0.43635944
23985,0.1213238
16569,0.42643094
30528,0.1135737
18740,0.13642249
27321,0.111112036
1415,0.14098439
22135,0.11104957
27752,0.1510526
8776,0.19432452
6630,0.23434092
28188,0.12263789
9113,0.19038667
32085,0.15741043
23996,0.123340264
25670,0.166795
2456,0.17075127
12762,0.11003683
10523,0.13619244
14669,0.11429029
21314,0.11775186
2552,0.18514207
6975,0.11862999
19566,0.16190808
15224,0.116979845
7963,0.19431128
28803,0.119310096
9983,0.111640334
28171,0.40805903
19588,0.17658897
32542,0.21282317
14167,0.11555595
16427,0.11015503
26379,0.116970405
15250,0.11401854
31946,0.110507876
30243,0.11138145
25346,0.42353076
31305,0.17031524
22311,0.1423679
15359,0.14279455
30026,0.11853385
18664,0.11544535
18886,0.16882892
