,sex
3220,0.047391124
4880,0.03515879
11912,0.027105045
4918,0.03301381
1176,0.026379053
15039,0.031384096
23282,0.02788517
5582,0.032604896
17941,0.037870567
12116,0.028017074
23055,0.04524067
1825,0.034726962
11369,0.03144714
28654,0.027069336
17404,0.027093755
12627,0.037573073
160,0.03288685
28286,0.03592675
12794,0.039833482
5766,0.029455787
15340,0.035401694
1707,0.028404059
2995,0.035591718
19898,0.026953643
29374,0.026155867
398,0.025601983
28753,0.28157833
10987,0.04442878
13590,0.02625679
23796,0.090132765
15912,0.025700897
22552,0.04085406
6713,0.02615629
3940,0.032604188
12943,0.03855604
21586,0.040535934
21104,0.026155867
13571,0.028473962
20355,0.03604363
24235,0.028421791
6175,0.117879
16095,0.027725415
24960,0.03645387
9085,0.034272898
449,0.028081208
27110,0.025601827
19388,0.025604682
18434,0.03502062
27677,0.033847522
8727,0.0321131
21145,0.10669794
13905,0.069448814
6606,0.026097303
28894,0.028554004
366,0.030595342
14703,0.027247153
7807,0.02610464
7559,0.033600517
18750,0.032750055
14968,0.02710546
23868,0.026571967
24620,0.027582526
1890,0.030100992
31114,0.026063789
30587,0.05001656
12920,0.025827808
5966,0.051073518
26834,0.12294171
17666,0.06278638
7583,0.025650257
28606,0.027378794
21984,0.038668767
1688,0.030736322
6673,0.030512419
20160,0.02562092
4292,0.031089718
4614,0.02594521
12125,0.025605988
30499,0.034822445
7149,0.02997218
10641,0.029233206
30595,0.054934945
19038,0.06083586
4822,0.031007066
29409,0.05849468
14869,0.030903487
454,0.026471436
6958,0.04452351
164,0.06815336
12044,0.032880478
182,0.10147336
25080,0.03537747
30815,0.02637347
17355,0.028893506
15013,0.02672266
16809,0.025691276
31637,0.02625344
8291,0.034807883
27596,0.025603069
25181,0.031163186
3742,0.032133717
6356,0.025602411
10663,0.06312326
18503,0.06089382
7862,0.029993596
4787,0.03011434
7087,0.046383068
254,0.027630351
27482,0.027729493
23778,0.025804983
4474,0.052837282
31136,0.029861325
10723,0.02578823
12279,0.030093536
16463,0.02712748
24467,0.030984405
8766,0.076680705
27527,0.027454717
26247,0.045052107
12503,0.025684338
11687,0.04262428
25204,0.03355329
22860,0.02612463
23427,0.04675085
24293,0.026726412
10201,0.078515716
31905,0.03357763
24691,0.079243526
30748,0.047930304
30755,0.028090624
4848,0.027565429
5996,0.026086343
17112,0.026156345
22575,0.025766045
3357,0.06020853
4415,0.034158476
21517,0.057265252
31165,0.05375007
18869,0.030039603
3179,0.027329125
952,0.026016723
18638,0.026068911
22631,0.026199376
11263,0.025815647
3347,0.026602445
7920,0.095845886
5000,0.029518768
21348,0.04589603
20347,0.035437904
25207,0.027003106
22572,0.02563388
19243,0.026092293
9075,0.031072207
12029,0.027034575
13191,0.026602248
25102,0.05593144
14990,0.036703244
9039,0.03381018
24319,0.032250777
15869,0.0272546
27658,0.03617449
30693,0.025634626
30111,0.05635615
12952,0.025693696
26074,0.027144885
22876,0.025882838
23256,0.05706089
27343,0.026568143
6506,0.02755962
26756,0.035218135
9608,0.026543282
23219,0.026350696
8366,0.030636786
19005,0.029009908
9525,0.03934156
21651,0.026956242
14790,0.029113503
32155,0.025772508
31483,0.027692476
23739,0.032797277
26501,0.03216865
21578,0.03275752
4908,0.033818174
8043,0.028378448
304,0.14351058
12703,0.025655374
25854,0.033318818
12591,0.026590614
19072,0.031312536
6193,0.03268989
10254,0.025622621
27706,0.02599363
3920,0.03431745
24657,0.035717245
20334,0.026466342
9042,0.027269974
5952,0.028020483
6075,0.026512023
30030,0.025633331
15606,0.054036394
29381,0.03144485
22802,0.02733057
8728,0.036958598
24771,0.079344526
1139,0.025698492
12308,0.02576677
22666,0.03646711
21873,0.026330253
22367,0.025626162
4257,0.031226343
25555,0.027821368
617,0.025617529
19022,0.04672901
1310,0.026512548
20720,0.034907065
17068,0.027907489
3251,0.025726989
6739,0.027685823
22136,0.038241286
31320,0.025952363
23822,0.02564194
11979,0.026796507
25858,0.025620008
28918,0.025881898
26398,0.04294348
20205,0.027688248
8758,0.025909312
9592,0.026002776
4812,0.07961824
14959,0.11498208
23227,0.032054912
2829,0.02560616
26337,0.025801664
5858,0.04429757
24039,0.046339285
289,0.029215058
9313,0.035458926
2656,0.039189175
3478,0.026145926
15159,0.026454847
12753,0.0346069
13955,0.052522574
8699,0.07644249
2657,0.056959726
29896,0.033749174
5518,0.13180868
32498,0.04801682
3526,0.0343696
12400,0.02623708
20404,0.08810033
10027,0.036174417
1876,0.042827606
26246,0.122751504
10782,0.025698492
15388,0.027669925
21155,0.025674047
26680,0.025883133
7831,0.026895659
5924,0.05618408
31735,0.08398567
2596,0.02570276
16908,0.026061956
30368,0.027142694
4797,0.028964048
25333,0.063142546
20449,0.05558631
19455,0.027019365
377,0.044108488
357,0.025725618
19214,0.027492277
8724,0.12308611
10323,0.03246763
14685,0.029351857
17904,0.028060049
19437,0.051358882
5537,0.026549228
28413,0.0257242
600,0.0283197
2087,0.031632576
9057,0.042984344
7504,0.084143005
26057,0.029325595
23636,0.029094912
17299,0.056533705
28148,0.026368136
5809,0.026600556
14319,0.037650164
184,0.028251523
4352,0.028476575
13018,0.027106548
7144,0.06022463
6064,0.041449342
14093,0.025601758
29732,0.05303923
17440,0.026720505
24144,0.055309992
26809,0.02567491
32110,0.036077257
8805,0.025664048
31853,0.057120662
27739,0.029911472
6056,0.033305816
21937,0.026954364
29056,0.02844436
30576,0.02573561
9448,0.030981723
13978,0.03141565
24396,0.03004239
30742,0.03144581
14275,0.027225496
2652,0.03968163
6017,0.02608893
19451,0.026861278
8530,0.033674672
6473,0.025999472
17277,0.025601873
113,0.03291459
472,0.032599524
22887,0.027068349
23661,0.027294446
31285,0.029670464
5869,0.02880353
24631,0.037233286
19612,0.026462832
31487,0.034462646
10119,0.052524857
25695,0.02583787
31926,0.026226208
848,0.027109416
5049,0.025632164
4571,0.02580212
18387,0.0258491
17799,0.026072651
17757,0.046568055
13312,0.029847534
26610,0.026064834
16426,0.03215203
18095,0.058888614
16214,0.0258897
135,0.02637776
17521,0.063156754
24303,0.06904681
18229,0.09646477
21755,0.027746918
28247,0.025646705
12246,0.055274628
12937,0.025603604
26566,0.0644879
31494,0.04812427
31195,0.027387172
2584,0.03824391
20510,0.02592861
10279,0.02614812
8790,0.036095064
6558,0.028534068
3039,0.036271717
27369,0.04354402
3997,0.030459382
21428,0.026350696
6566,0.043631937
31618,0.08161325
26078,0.033524957
11106,0.025635595
11480,0.027576284
19829,0.041867603
425,0.02675942
14751,0.02792742
26218,0.028486723
21900,0.026362715
13570,0.07550403
22037,0.025922537
4693,0.027385198
16176,0.02576469
25669,0.025637308
26963,0.036233075
6810,0.027135238
2531,0.04172122
22113,0.02575988
27096,0.026062634
19148,0.027079709
17389,0.025699684
30925,0.03540441
7015,0.0831475
30608,0.039734446
27786,0.02748596
325,0.037805054
10025,0.026010942
14225,0.10352774
11850,0.03465587
27552,0.03360923
5235,0.025850607
26001,0.03743613
28125,0.029766692
13582,0.048799403
2197,0.02561646
31696,0.1126608
30726,0.049897026
18486,0.026019948
8700,0.025667517
31541,0.033606634
653,0.032094344
22661,0.025738155
25976,0.026780557
7662,0.06767061
18590,0.033821024
3234,0.032180287
20315,0.027447313
10918,0.025787827
29482,0.046692654
30975,0.027451446
26511,0.025635634
25768,0.027965287
8565,0.1290492
2099,0.046223696
23855,0.02701627
27497,0.03358558
25039,0.027122624
19821,0.025604025
28108,0.026966708
1275,0.12923564
16286,0.04079435
13522,0.025795981
4304,0.028483123
710,0.025625324
18871,0.036015034
32345,0.028584769
19002,0.02662368
17665,0.02560656
11100,0.03133443
26455,0.028697578
32081,0.02651714
31408,0.030232325
9054,0.02560664
10041,0.033027038
26624,0.026540447
8296,0.027520113
9912,0.02882039
16367,0.028158763
29175,0.07751611
30140,0.029454168
11892,0.02989215
8830,0.025881898
4132,0.026093662
4622,0.03845788
566,0.027661534
8973,0.02763919
24482,0.03466952
11820,0.14933649
22111,0.030909138
16253,0.02744707
13494,0.03517599
24168,0.028794268
17406,0.026551863
5381,0.034645118
5458,0.026901735
19939,0.025611116
29736,0.08307186
10734,0.089786164
27644,0.026503332
13257,0.028536871
6947,0.02715751
22137,0.027999394
11289,0.027704988
29365,0.050267216
16813,0.026804416
1795,0.025616972
23437,0.029518118
6834,0.09021343
13023,0.027096478
14332,0.0267872
10156,0.044010673
2731,0.03338573
4816,0.025876569
20656,0.026484957
10159,0.026856361
28667,0.034740865
28862,0.05046498
20282,0.03541155
31341,0.030387806
445,0.026201872
8913,0.025603391
18712,0.039671544
17574,0.025968088
2543,0.047352664
31139,0.0892391
19981,0.025711419
10467,0.025603207
20833,0.025888339
18779,0.02784511
8612,0.06862121
284,0.037789937
998,0.025756711
18094,0.061132267
30723,0.06148723
11373,0.034622706
5020,0.026772384
32195,0.025618816
22945,0.13781306
1718,0.053550165
27799,0.028866218
14614,0.027999125
29684,0.025868585
13561,0.10111084
4768,0.02893879
21588,0.06511141
4281,0.0327325
25852,0.063424945
4533,0.026582059
29785,0.025779365
29176,0.04705252
27653,0.025891583
22642,0.02565674
7530,0.02880353
4592,0.055032603
7040,0.025684565
9748,0.0709957
11583,0.030711442
8469,0.06126426
3661,0.02986018
30636,0.027428132
5426,0.034874976
29186,0.03497819
28240,0.025765577
2379,0.025601828
30650,0.06322121
682,0.034052204
111,0.107269205
17239,0.034310687
32420,0.027003143
14008,0.028506517
8342,0.033041798
7324,0.027706433
17315,0.0471326
16147,0.026220681
30142,0.026015894
3411,0.026635954
27665,0.026794834
3977,0.047805727
3546,0.026411034
4403,0.07970435
7393,0.029235516
22389,0.09914048
11395,0.025733305
1374,0.08617258
21597,0.025606863
31177,0.031545423
4315,0.026361737
4878,0.02560238
17777,0.042526178
26810,0.026091969
5702,0.031102166
7020,0.028076101
3788,0.031850375
9468,0.025897972
5058,0.025837405
6259,0.03685766
4089,0.08152015
7599,0.02644757
23339,0.034368854
20672,0.031044865
23883,0.0295817
5942,0.027600907
13270,0.025609901
26305,0.16564454
23250,0.026220849
14585,0.039924696
27574,0.02736145
24405,0.045168817
19179,0.04287264
20762,0.05850507
7334,0.034106504
18784,0.031293735
6220,0.025642093
30690,0.026389925
16341,0.03075725
10431,0.05044351
3651,0.03306436
20070,0.026802592
7411,0.030525759
3684,0.026215885
10632,0.10394482
15910,0.08947236
24496,0.025690664
24318,0.027566453
2481,0.04157286
13788,0.031914517
1858,0.040042706
25983,0.03121388
17913,0.036678925
7532,0.03348009
28124,0.025762001
1602,0.04136415
29913,0.02987327
18956,0.025691349
18219,0.036016084
11250,0.025635408
18999,0.0740642
14197,0.071985
3475,0.0540644
21480,0.040952403
318,0.030877175
8014,0.03418876
25886,0.16042955
28288,0.026063591
13548,0.0519964
23021,0.058151376
26204,0.060743667
5821,0.043258086
7068,0.043583296
24198,0.025880523
23860,0.04216545
4775,0.061079938
8822,0.041498654
15132,0.02799814
12549,0.047826827
12077,0.025762009
22110,0.04499401
19863,0.026066476
84,0.026017187
10498,0.04495008
22107,0.027247434
15737,0.04627791
28347,0.049842104
31583,0.026102668
21313,0.026888993
25274,0.037229333
21711,0.02591516
10432,0.03793246
21654,0.02587561
15589,0.03146448
11075,0.029519677
27380,0.02595273
1320,0.025931004
23449,0.02637843
31178,0.027086336
23740,0.025775222
5380,0.025662756
5817,0.063222416
21246,0.02689423
6115,0.14659122
8360,0.028083462
17802,0.025930608
1143,0.03166807
15480,0.025610754
551,0.026886182
7276,0.026436955
24661,0.025627097
14483,0.030743944
18659,0.050222702
25210,0.035863146
24799,0.028722983
8590,0.02688905
31727,0.029221704
2803,0.03176869
1046,0.028805705
3069,0.043443024
29387,0.047409732
8684,0.03554117
7625,0.026417429
20027,0.06676479
1844,0.036626223
29858,0.027872529
16467,0.026274065
22898,0.027574781
18832,0.03219301
26317,0.031019213
29170,0.025745064
15676,0.027167598
31061,0.025619807
29958,0.026752898
16786,0.06767523
14393,0.0264572
14097,0.05774911
10633,0.025984092
28543,0.044499762
7098,0.04646204
25005,0.02633386
21851,0.032946385
16134,0.026263928
20089,0.026854351
12333,0.034132138
20348,0.02680673
19825,0.07272476
22512,0.025691563
22675,0.038157728
16926,0.028919324
31491,0.033399895
24870,0.027567169
10121,0.030835763
4901,0.09213802
18630,0.026704567
17149,0.026233414
19712,0.049040664
5145,0.07327103
7284,0.025745673
1967,0.033326913
9376,0.05890019
16334,0.025601732
32381,0.034141913
1634,0.045221493
16605,0.027093755
26222,0.04220131
7402,0.031280138
24497,0.03152556
9809,0.025758084
26582,0.049753398
3037,0.04913434
9671,0.037379842
622,0.026893342
6246,0.08290364
926,0.032254275
9690,0.026113706
30779,0.054831974
30449,0.027992612
28870,0.028252449
10330,0.028275773
27087,0.063192025
25540,0.1019466
31755,0.026176274
27152,0.025606722
14761,0.0260133
15040,0.03499623
16565,0.026867297
22140,0.025637032
24414,0.054391038
1332,0.029603677
9224,0.027179245
5149,0.028908662
15115,0.025938654
2688,0.047421902
1714,0.025663493
17934,0.07225126
2059,0.04231285
16398,0.03473815
6037,0.0560341
8523,0.06987209
23543,0.10353556
3855,0.025601985
8122,0.02763774
22707,0.02705183
14241,0.029315205
24106,0.026378842
32083,0.054077365
10907,0.030491654
21987,0.04535082
10080,0.035339613
8508,0.025823142
7580,0.054609302
25704,0.053432837
31977,0.026540367
7845,0.027303226
15053,0.026848305
30955,0.12146839
2818,0.04926514
950,0.035890825
5362,0.03422823
30737,0.025820227
22093,0.07223206
24446,0.02593459
16354,0.02676968
16394,0.029231928
24200,0.025705082
31353,0.025690844
1639,0.03294176
5200,0.02710885
20241,0.04577254
13246,0.0257696
18683,0.039302774
19916,0.029455049
19852,0.027836211
12648,0.025638243
29014,0.033516288
26257,0.05370115
18865,0.043116074
22280,0.14806727
14046,0.027138622
22286,0.025614848
7316,0.027863394
1965,0.026733425
17545,0.02830552
28262,0.072067864
28333,0.038737193
20776,0.02871136
2025,0.037657436
25125,0.025850063
25494,0.025601804
9357,0.026111303
11137,0.026500117
4963,0.030463297
4127,0.026197335
15925,0.05718371
14248,0.026334625
2928,0.030485278
1790,0.03524202
13974,0.03695352
20396,0.06439293
6954,0.068101004
31161,0.03100217
18963,0.033549227
29001,0.025621476
14548,0.04361565
32486,0.02565724
7026,0.02595505
6707,0.02794466
20034,0.027499845
13137,0.0321447
1593,0.043909717
4383,0.044469897
700,0.03010301
20978,0.037314113
7443,0.027431143
19726,0.03383735
18517,0.025601998
14577,0.025677465
14854,0.025606666
12494,0.027232412
764,0.026915208
3116,0.049153164
19817,0.13909556
4342,0.026386268
758,0.027260091
18267,0.033844836
10923,0.026712894
32551,0.026548492
29677,0.031942297
23519,0.028219435
22358,0.0741645
20221,0.043919526
5274,0.02791681
15403,0.035935085
7203,0.025832063
2894,0.041294407
20809,0.026366584
5046,0.027371677
21339,0.032910887
4587,0.048539806
18305,0.075614996
30096,0.026053019
17428,0.025724765
25107,0.027916372
4856,0.032573566
8698,0.0715179
32064,0.026654175
1024,0.06634451
7572,0.031966362
24536,0.025677215
17366,0.040323015
15654,0.027634423
2807,0.027075065
14032,0.053101767
24745,0.0278432
24821,0.02616051
22187,0.08808287
5834,0.046011016
8496,0.026586087
25873,0.055130128
26474,0.025643952
26877,0.028351555
9178,0.03837675
30591,0.035316825
22124,0.031298157
252,0.029737003
5082,0.02593078
31406,0.025795976
14546,0.02758466
25108,0.03177587
14468,0.025602574
32335,0.05983265
3333,0.032347877
30941,0.074826844
20537,0.02569224
27055,0.03599834
4062,0.0352904
9060,0.106127925
750,0.03220483
19538,0.032482408
19137,0.02630067
31500,0.04027708
10842,0.13631919
25581,0.025633916
20236,0.026934698
19987,0.0933681
16022,0.029820466
6940,0.03285703
25180,0.14346306
7852,0.027665598
1465,0.081252456
30933,0.0373452
30208,0.026302448
2390,0.036617618
28309,0.05510591
25157,0.028540304
25415,0.046274573
5378,0.046701834
15582,0.025629155
8573,0.034063417
22317,0.031935308
22117,0.0646211
18349,0.036670092
662,0.025939953
703,0.02705757
3467,0.025714627
2996,0.027277663
29949,0.027279437
8631,0.025810892
22239,0.027016468
28574,0.032668874
20293,0.06021847
2804,0.030583246
21998,0.028934617
11648,0.025612824
903,0.05706519
16382,0.050407495
15414,0.097064875
13881,0.21986051
22726,0.039120924
21952,0.02603243
29597,0.026546622
6389,0.09343361
30816,0.02675383
15693,0.09342213
23302,0.032537594
4988,0.0327717
16015,0.034352012
1532,0.041347794
27276,0.027231282
15657,0.05862986
9449,0.09086339
29008,0.028452681
13888,0.025620086
24404,0.035805967
9678,0.026234716
20548,0.03122956
9869,0.030279431
3685,0.028759066
8359,0.032380797
28680,0.029610863
11202,0.031102201
13421,0.03561659
31792,0.061008226
31517,0.034320466
11564,0.055008814
753,0.030228678
27412,0.025608629
9610,0.03591978
8644,0.025611892
10446,0.030760692
7983,0.03118777
21788,0.03229382
19046,0.026145503
4244,0.029328004
22551,0.03387992
2069,0.03286455
11341,0.07332375
2175,0.027452452
25596,0.034590848
8816,0.030150322
5083,0.046632282
15510,0.029000971
31430,0.048100546
15065,0.03245074
12692,0.025612008
21461,0.06827729
6402,0.0370848
18372,0.09254946
7457,0.052461118
7744,0.028038831
23676,0.025762102
10117,0.02787555
14580,0.026827006
14717,0.027299002
24710,0.025605472
29510,0.026785173
6443,0.026491303
17031,0.026280344
21351,0.025608065
31789,0.027166575
16812,0.055207875
29037,0.027849926
1865,0.04180424
12699,0.031345677
16801,0.026373502
21380,0.13640226
7575,0.025865061
5007,0.12836018
11981,0.034151647
14002,0.061252747
14642,0.19466442
782,0.025805619
19386,0.02578003
3107,0.03522703
7925,0.06424163
12268,0.029138815
30988,0.032118138
4385,0.05395482
21178,0.028412662
26409,0.052884802
27382,0.046679907
2574,0.02565602
10005,0.045757588
12412,0.060297552
23167,0.025729638
18175,0.031513073
22889,0.02614182
31286,0.02687938
23767,0.06903837
31573,0.035143368
18132,0.032603104
9711,0.032720946
14687,0.034252524
27949,0.031523664
22027,0.02741336
31181,0.063918576
25694,0.028632445
21903,0.029835919
1064,0.026762774
5308,0.060624328
16058,0.02575333
6106,0.033589996
17991,0.04813067
29489,0.030847691
332,0.02893948
3692,0.030353183
6866,0.029083384
20086,0.04305762
28391,0.036566492
17137,0.025895465
7814,0.05334406
16581,0.029498482
23133,0.032557674
6734,0.025963305
4288,0.02608817
26387,0.026728045
6787,0.14159913
5169,0.035432525
12438,0.025603976
18258,0.035170026
11924,0.036460742
8678,0.04224983
6321,0.02629995
30847,0.02708612
1683,0.02608341
18078,0.044004582
22676,0.027346432
26190,0.041538317
12498,0.030179663
676,0.02862188
23314,0.02691183
13294,0.042308424
9988,0.028119938
23096,0.034591068
23626,0.087111846
20617,0.06833574
9511,0.04546886
3166,0.025980614
25818,0.027231796
2836,0.04295107
25236,0.031719252
20298,0.025601845
22344,0.063193895
1955,0.029625513
2355,0.02778977
24964,0.062838666
19947,0.031568464
14250,0.032723058
533,0.13209426
28520,0.026944576
8661,0.046054434
30824,0.02564049
2742,0.0423816
13989,0.026878443
12985,0.037977796
4734,0.031274293
29535,0.026006406
11972,0.09674146
8522,0.032558154
13523,0.039668158
24700,0.03165549
25564,0.026316406
9102,0.07163519
1145,0.026329199
4514,0.05022416
1544,0.041786797
22211,0.025653299
15668,0.04971272
29201,0.033512928
4511,0.026020363
8284,0.027845822
15879,0.038067598
4466,0.02781439
14432,0.027325328
32092,0.029990327
6320,0.034667213
17651,0.030166542
12318,0.029752666
27758,0.02682379
3599,0.033551708
24750,0.032987203
1787,0.03454151
16962,0.040888686
21600,0.026843432
16750,0.025870133
30767,0.038010463
4039,0.027165921
10678,0.026958765
30637,0.025602458
12644,0.061075225
2407,0.04114176
26402,0.027643878
18675,0.029392095
3076,0.04169053
5605,0.036763944
26278,0.027096478
7895,0.03260845
30252,0.02921055
9041,0.0467879
7200,0.027513208
15279,0.029329205
29898,0.025664482
31056,0.026186688
28587,0.04768034
157,0.025611084
3577,0.05234914
6209,0.028615242
26493,0.025845494
23313,0.06859603
171,0.12643601
6114,0.026523815
23111,0.025666589
4066,0.030479262
15377,0.042917814
18046,0.026041146
13394,0.030458985
25443,0.026748035
25222,0.025602719
3206,0.03116283
5630,0.0285418
18092,0.026453804
22208,0.028581776
29609,0.028312216
7245,0.026712073
10551,0.09432155
12366,0.027194144
30594,0.13967644
25904,0.027220411
2820,0.026288638
26942,0.045130998
15818,0.026413197
22627,0.038246196
31924,0.025713516
32471,0.027445208
28209,0.030799206
22624,0.03314265
5248,0.026135603
31404,0.03590272
22162,0.026422452
22197,0.050255366
9966,0.031025037
15624,0.028901067
6541,0.031681478
12815,0.034262583
25154,0.026347658
6641,0.027437776
25668,0.026635528
11668,0.032260813
25964,0.025604105
16442,0.037458647
8131,0.03345771
27401,0.026061043
17840,0.042621724
28947,0.053303055
32290,0.03878119
9438,0.02622982
12770,0.02691705
15798,0.025718754
5028,0.025768055
6818,0.02596077
20388,0.025707496
27874,0.033570454
5541,0.05431024
9835,0.025939032
11786,0.028708376
28924,0.03631555
5734,0.027784228
8509,0.027979402
11385,0.09822803
27611,0.026697587
21093,0.060034107
679,0.025629368
28123,0.035343148
1352,0.06256167
3902,0.03300125
19021,0.028602758
7810,0.027661838
30898,0.026986009
19134,0.02923297
16204,0.041844796
24382,0.025691709
4367,0.050591517
4238,0.025602518
11467,0.028082734
23875,0.025696445
11640,0.05584158
548,0.026265686
11952,0.034607038
28676,0.02575376
26904,0.028737677
948,0.0309002
29977,0.055275403
29658,0.033891127
448,0.030697148
11209,0.02841071
16993,0.033253167
9364,0.050085697
14504,0.027493283
7535,0.026143808
20909,0.025647242
28134,0.10332277
19132,0.028030492
7365,0.025820354
1127,0.026474006
1799,0.03002527
2387,0.03753707
14013,0.031972643
18479,0.027489223
14322,0.047143146
13207,0.027567051
6066,0.026525494
11633,0.027217878
23597,0.025610106
16225,0.02596573
7816,0.02726912
28536,0.033675224
5758,0.03580237
6695,0.035998628
26353,0.29947796
22505,0.10001852
7802,0.02589107
22869,0.02741942
8273,0.026221879
26018,0.042384945
20051,0.026234776
28238,0.027649747
29689,0.02612463
2840,0.026352266
2615,0.027071025
29147,0.02985177
21187,0.03582099
5281,0.04751657
14701,0.026147302
28283,0.026053756
30994,0.08832598
13723,0.05339913
9015,0.03267512
29574,0.03531423
31373,0.033425957
16129,0.025803922
7157,0.028205173
15163,0.027870012
2303,0.026108816
32391,0.028460685
8967,0.054432813
11728,0.025635809
29316,0.026082888
18577,0.027139213
11148,0.029788796
17119,0.0982971
9669,0.031138636
16683,0.025691617
22682,0.028107295
2246,0.03955446
6086,0.027552772
16392,0.0630609
22332,0.044630546
1711,0.03511005
13850,0.05918976
716,0.025989134
23813,0.028752226
29018,0.030518176
31558,0.06266924
26594,0.026806725
24359,0.046614304
21705,0.042436097
9572,0.1157295
3657,0.03482677
8981,0.03303067
15387,0.040709183
5632,0.032484874
19919,0.029940994
23401,0.027142944
13354,0.055171065
21349,0.02646454
11432,0.029130401
24830,0.025651744
1877,0.054182474
18534,0.025695642
29636,0.028932102
15059,0.02613208
19099,0.047131162
5538,0.029766459
14707,0.038598537
32277,0.026958873
28551,0.027818138
27670,0.02682944
7990,0.070553616
6413,0.037104603
7501,0.02561652
9566,0.02985494
26180,0.025795383
24904,0.03594976
704,0.03160591
14205,0.026552107
17759,0.02560949
30203,0.028473573
7425,0.03775371
12019,0.029600082
11995,0.02720997
27934,0.025613653
17399,0.04730598
31489,0.026807321
1976,0.03975955
9634,0.028345028
3549,0.034727696
7150,0.026128564
17957,0.027034443
27674,0.027427193
25301,0.056163434
11424,0.034977518
2861,0.02574442
10375,0.025665862
8063,0.03571599
10668,0.11715453
981,0.02746317
20905,0.03348716
3257,0.07593507
5267,0.030282354
22487,0.027284132
17785,0.026955921
31416,0.025683265
29209,0.025719622
13566,0.045217533
24268,0.026065316
2432,0.040711995
6856,0.02572163
20676,0.054832816
21331,0.028542172
30357,0.02682722
796,0.026638327
16563,0.028368251
13671,0.026112108
19861,0.028686345
16258,0.02568417
6609,0.026709475
26,0.025612973
17093,0.032155823
5700,0.026759606
23422,0.05584203
19748,0.0261087
5118,0.03333123
15055,0.025610866
12008,0.025605867
15828,0.0319943
6472,0.03408668
18686,0.026135603
14133,0.026117016
13042,0.027212821
29591,0.03371657
1082,0.02820782
3221,0.031369384
15182,0.030260475
6512,0.028836563
29945,0.035048787
2713,0.032880165
12841,0.025654566
14521,0.026428528
28777,0.034534633
5725,0.026052175
25749,0.02751925
434,0.02623942
19305,0.02954811
31893,0.026970154
2203,0.032001626
22314,0.02608935
15866,0.027553255
30457,0.026300656
8701,0.025692014
7506,0.026008816
29069,0.026608713
27720,0.03180522
8753,0.055297162
8722,0.029905196
15174,0.027859533
11103,0.027182262
31127,0.057079796
26156,0.04398818
19000,0.02560523
8382,0.032344285
23089,0.027163342
30969,0.032794427
25985,0.026283517
9709,0.028656906
12210,0.0324806
20624,0.032505948
7066,0.050789624
26424,0.029130323
8545,0.059158277
9274,0.027374102
1935,0.042083923
16060,0.041564137
4899,0.05168566
10662,0.025753401
22274,0.084959656
1185,0.0347403
13996,0.026574407
9955,0.08757363
15402,0.02912996
12084,0.031652987
13513,0.03158892
22458,0.026213262
5142,0.027307829
24805,0.060238667
13347,0.14568917
3811,0.034068417
13123,0.031880923
2291,0.032520898
13286,0.03937775
10705,0.028380439
1659,0.026702253
22254,0.06293015
12218,0.03646801
12274,0.034717027
19373,0.045125127
30193,0.026015626
32500,0.0720912
25930,0.031905334
5521,0.027109416
32351,0.025648393
4100,0.028134188
22739,0.032264348
28192,0.025822932
28014,0.02767743
14,0.15180339
2792,0.037110265
5922,0.02565308
27910,0.048995424
29943,0.12790732
25891,0.054391038
2606,0.038944475
11050,0.13296677
19903,0.028053628
27277,0.025757816
32239,0.031535733
16126,0.025820859
5012,0.027393676
23579,0.15548626
22266,0.030098809
440,0.025630888
19227,0.05418188
11554,0.032044593
1938,0.031639706
9117,0.02589308
31117,0.025911465
12069,0.042010214
7975,0.026095705
7704,0.03871007
16891,0.029225709
5069,0.025773048
20722,0.02770226
16449,0.027010232
20903,0.028046956
5465,0.0326164
7511,0.058144577
7664,0.03321361
17756,0.027323237
9501,0.026418416
15005,0.03055552
21190,0.02622672
30741,0.02561512
7181,0.03290344
30804,0.026061997
8302,0.06692762
24367,0.06917691
13727,0.031819165
26780,0.029361898
25149,0.02561035
6733,0.12178096
3892,0.02561781
9953,0.025874745
7988,0.025657257
20336,0.029991921
1583,0.04148957
32176,0.07404612
1617,0.03016809
10764,0.07491527
31530,0.088869646
20983,0.07628129
12025,0.028856914
22390,0.030164944
9829,0.02770319
405,0.025864685
16603,0.044922803
2037,0.03833566
7434,0.033136938
27807,0.029149123
1351,0.03495348
22426,0.025706494
22121,0.056396067
20793,0.032557767
31521,0.025932604
21836,0.02676012
10845,0.02805918
395,0.033647694
16488,0.082332134
3307,0.026827065
18505,0.051118243
9260,0.025607321
22645,0.028601268
8938,0.06913196
24273,0.027361307
21648,0.05912681
15713,0.02564656
22812,0.034458965
12097,0.026083328
29258,0.027961167
22537,0.027972614
29799,0.02605918
4754,0.044680897
17786,0.025931617
6955,0.101926334
26703,0.032344185
8619,0.037830643
14400,0.02562677
15442,0.0256049
12165,0.030175807
10414,0.054391038
24939,0.026307784
10419,0.026070172
15467,0.03557965
3904,0.027580166
12656,0.026248762
30017,0.1730244
2788,0.040305346
14557,0.027479367
15622,0.026074335
25539,0.027028238
17896,0.06672414
10995,0.030221114
452,0.029687589
15458,0.04062708
3889,0.027401054
10866,0.03097289
5639,0.044667773
3299,0.027706673
64,0.026301367
31308,0.025706675
13672,0.02598641
12095,0.029399805
2094,0.043603014
24390,0.025932355
30843,0.068862185
15591,0.02561973
6601,0.025817882
