,sex
28881,0.13122042
6063,0.11596796
20499,0.11068205
9016,0.13091554
30776,0.16431366
8614,0.11946849
24895,0.16741267
6967,0.16173653
21779,0.11288065
29282,0.15327293
6076,0.41382483
21599,0.11199367
8306,0.16477126
30118,0.14488748
23457,0.17071879
27831,0.3010073
20529,0.12782033
13495,0.15197796
17169,0.12267075
18124,0.31610188
21743,0.11194323
18878,0.21675065
18551,0.18614396
14237,0.11255717
17354,0.11057867
1270,0.114420846
16851,0.12005454
4852,0.12239001
7914,0.17495231
3787,0.17619272
23254,0.12576441
31032,0.16417351
15742,0.1315917
15241,0.11078262
25741,0.11492474
10806,0.16001372
10856,0.110132486
7677,0.11886362
5438,0.116635256
19542,0.11313924
23343,0.20788011
9973,0.11800327
9740,0.2791274
30171,0.2854442
31687,0.13194737
15961,0.12139697
5166,0.12128017
24989,0.12288332
24809,0.14860941
12398,0.11015971
19427,0.11389367
1767,0.13534372
19195,0.22428764
28965,0.1592713
32387,0.15323313
5250,0.17697534
19908,0.26646456
11833,0.11094419
8585,0.1563649
23712,0.2875219
14305,0.11014517
23041,0.11131399
1002,0.17229095
20952,0.123024784
31109,0.120681584
6723,0.118166566
29421,0.1666045
18345,0.15036705
9578,0.2875866
14323,0.26927108
10854,0.16001792
17566,0.12846805
19549,0.16840154
17452,0.11326094
5933,0.12132652
31467,0.14453106
28988,0.23630719
12437,0.21334034
18406,0.1339245
14822,0.21678196
8129,0.111569196
15667,0.16738534
26865,0.2967966
17654,0.11189011
22039,0.13705786
3545,0.119109735
16296,0.11081992
28410,0.12508601
2821,0.15052466
10804,0.20767573
19865,0.18545702
6098,0.17099042
15095,0.15930404
25570,0.13399337
7089,0.19160698
30218,0.11390273
29795,0.16272008
30903,0.13359426
1513,0.44275272
13351,0.11099908
20329,0.1123795
31484,0.1301865
1250,0.16935536
27776,0.3547161
10118,0.11022677
26878,0.1102224
5234,0.11358358
3656,0.17799498
10658,0.1633089
21006,0.12110145
17938,0.111669056
8985,0.16646777
5091,0.20501769
28399,0.110900484
31965,0.11010962
28888,0.3027728
248,0.14991848
17250,0.69571656
30953,0.18245964
27059,0.17008658
24673,0.11166765
4980,0.111945644
18129,0.1502291
15189,0.11015141
26463,0.1241886
1003,0.13108125
24692,0.110429555
6298,0.1977434
26859,0.14380448
13227,0.13911329
29185,0.14654821
23034,0.14232978
17863,0.11533332
30054,0.11449446
14970,0.11584678
27834,0.14554799
12421,0.12307701
9231,0.20907137
32245,0.27234724
10287,0.25702685
18685,0.14751099
25397,0.14375183
11752,0.11323841
8568,0.11314333
17283,0.117676124
20614,0.11714214
17676,0.11370699
25269,0.12070303
1343,0.16339625
8709,0.22895138
29903,0.111295134
31316,0.2971453
10243,0.15795462
10246,0.12531953
11208,0.15175277
21697,0.1334502
28337,0.114710875
31284,0.13588357
30447,0.14827922
6006,0.12937713
19160,0.11545857
26178,0.14937164
22095,0.15424713
28720,0.13570851
15488,0.14707702
30221,0.11481303
17319,0.119263195
13876,0.11349646
176,0.12822995
11503,0.14319928
1236,0.5017355
5152,0.124724455
4004,0.121681586
21110,0.12925464
5769,0.11194157
2436,0.15236504
7772,0.16431366
1327,0.13953653
11729,0.2383133
7796,0.13144615
5735,0.11028126
14251,0.14248067
15661,0.21519506
8294,0.11012909
8083,0.11736993
25187,0.1183741
17817,0.11170322
14972,0.13098142
20265,0.11263022
8011,0.11615072
24015,0.12698066
15281,0.18461974
5444,0.1276805
14810,0.16657975
12925,0.3342728
518,0.112949505
12322,0.14571308
10199,0.12649152
6023,0.24720272
7342,0.11711124
27125,0.25204685
25469,0.14472881
4965,0.35159108
18907,0.28565973
19844,0.17186089
1210,0.12044828
13073,0.11128275
1085,0.11346085
8495,0.119501226
9595,0.34641543
6218,0.22745639
8852,0.21696635
17128,0.112977795
21719,0.11056755
19545,0.115599066
15243,0.153671
7430,0.15220436
1499,0.1354628
6659,0.13370085
8067,0.12258651
25627,0.15516894
22764,0.15000452
19114,0.11689942
2216,0.12845035
6329,0.110345505
25413,0.1437113
16166,0.11041923
19707,0.11101278
20568,0.1134926
31778,0.13439544
25466,0.15514089
27551,0.1258172
26335,0.212409
17067,0.12729947
12897,0.121783555
5943,0.12597461
23447,0.12884618
25141,0.1333677
23124,0.16661507
22269,0.17120439
31988,0.1919932
6521,0.111312896
18468,0.1382366
5134,0.16978204
5203,0.1587929
17220,0.14006856
32154,0.12415353
22856,0.13336197
22489,0.11383233
23905,0.1297576
21502,0.1552972
16317,0.13012667
23046,0.13522479
19378,0.14790678
29476,0.34949037
13309,0.21844763
27158,0.11146015
22129,0.15894344
15542,0.16012768
10215,0.11083516
29640,0.11075195
6740,0.124264546
25049,0.18479069
3183,0.11360244
9025,0.11338168
30844,0.11118826
9899,0.110118076
21012,0.1740112
30503,0.19632249
10611,0.14509799
18018,0.11431753
22380,0.34603554
933,0.122838825
5805,0.120168746
27288,0.14472881
13661,0.16436975
22296,0.12660745
5642,0.128595
15263,0.13880187
28452,0.12425016
11066,0.11982166
8262,0.14715086
1037,0.14663576
17884,0.11867686
29225,0.11065665
22586,0.14341556
29212,0.115011066
21047,0.11559698
18911,0.14033093
23180,0.11266923
18873,0.124015234
25644,0.116594344
24184,0.1481418
8685,0.12895133
29625,0.18702681
21388,0.22674736
26735,0.11073957
7322,0.1978616
11170,0.16960703
15808,0.114597045
27259,0.13173646
3205,0.11475617
24645,0.17256461
25310,0.113534495
6848,0.37001395
18075,0.16490693
7765,0.114175834
24932,0.11843072
7077,0.11297876
28338,0.4827846
7890,0.11109262
18543,0.2663296
14801,0.13521664
12547,0.11765191
18182,0.11790935
468,0.15023518
24728,0.13069087
12928,0.18282941
31940,0.110193506
25835,0.124385215
5300,0.110109925
5905,0.20618165
14281,0.12237268
29544,0.2718526
29017,0.11091298
7264,0.14084816
5962,0.19441201
26902,0.13927794
23734,0.37860262
19737,0.12830816
14618,0.12457437
2538,0.19689415
7638,0.11623463
17056,0.1373768
9234,0.12316841
12134,0.1496518
23491,0.11373699
21938,0.14513536
15837,0.13810335
4488,0.2332326
23326,0.14174627
30287,0.110585935
13249,0.1481703
29500,0.19486038
22247,0.24455665
10384,0.122595325
14540,0.11076572
29974,0.26249552
24776,0.16526125
23120,0.15245406
29065,0.13606416
31019,0.14486712
26786,0.11012808
23184,0.14705674
5385,0.114603266
4318,0.12589416
12572,0.41441137
27097,0.11278149
32401,0.13517953
27390,0.1315891
21198,0.121583745
29909,0.15701704
17963,0.1128815
19590,0.11104334
24127,0.11584457
5866,0.37345624
25484,0.7164975
20441,0.1586204
3773,0.197202
24266,0.11047033
31442,0.14822464
14735,0.11388382
22840,0.16297653
17469,0.15642737
24834,0.13131362
27310,0.115042076
29728,0.12510505
30947,0.1653329
23114,0.17611182
20847,0.1101492
22080,0.15840696
22385,0.121102534
25407,0.15263514
5268,0.24083768
15133,0.11069995
27915,0.11068083
23407,0.1118738
4111,0.11680855
11406,0.112684235
18236,0.20558862
5360,0.111126505
30264,0.1735264
30063,0.22653598
13980,0.11060979
28749,0.12347269
11354,0.15539971
22914,0.1682097
10590,0.2355963
9305,0.15191773
13218,0.13457803
20091,0.12847967
5367,0.111435995
9901,0.12217426
2132,0.1205363
25688,0.11226484
24780,0.13848282
10731,0.1319462
15232,0.11404549
19786,0.20122072
24699,0.12792893
30207,0.23716967
16867,0.11014374
25894,0.17764017
12465,0.1670472
31257,0.12545459
25913,0.13481712
23332,0.1409984
12495,0.14686505
25895,0.12825976
12147,0.11774266
30036,0.11668368
24898,0.1627893
20558,0.18808189
9431,0.18450458
29755,0.12300906
1057,0.14708962
7687,0.14554754
2629,0.1351055
7699,0.12617609
29444,0.11881604
5646,0.12382848
27615,0.20746787
4800,0.11939303
27845,0.2101785
4623,0.13901822
29331,0.14291285
27597,0.15093686
7361,0.11461381
21914,0.13778938
29741,0.13014916
23066,0.14259629
7199,0.17784534
25764,0.11031737
8352,0.110459365
28091,0.11048463
12509,0.13186254
26253,0.25230846
19789,0.1594719
31446,0.2809784
20818,0.17102034
7180,0.15631123
2661,0.111883834
29630,0.11316863
7120,0.23848741
10999,0.11688818
24478,0.113263845
16716,0.11251225
14651,0.14760236
17102,0.118311316
23916,0.11590592
15579,0.2134488
28786,0.209616
25926,0.37428337
19075,0.11420747
648,0.11398147
14619,0.11185972
20203,0.16260698
12256,0.11688818
30175,0.113643564
30083,0.11995821
21383,0.11205049
11149,0.1440246
19400,0.11658644
13129,0.11021452
31629,0.118510924
6903,0.11654632
25433,0.12755181
9047,0.12406514
26248,0.12192009
18179,0.14399959
26206,0.14343569
26560,0.11045209
14372,0.11025692
25723,0.13906522
30304,0.12245682
19798,0.12684517
31689,0.12446792
7121,0.14434195
21051,0.24274302
22182,0.12745404
22929,0.24245061
29025,0.14382884
24575,0.12492559
28489,0.11258651
13152,0.15601633
10113,0.11034601
8499,0.13440976
20801,0.11228177
13646,0.1324707
3851,0.1101165
28496,0.115390845
17511,0.15517984
22019,0.110657595
17005,0.14884585
3607,0.12240712
32133,0.14158775
6153,0.20299017
29951,0.11984238
23454,0.25877076
6180,0.110444814
30873,0.14119913
20164,0.12318779
16751,0.12515716
8486,0.11280173
149,0.111239776
94,0.16029404
914,0.12448963
9793,0.11970553
1496,0.13776092
18005,0.115334645
4885,0.112556316
23140,0.115266316
7873,0.12095015
26632,0.19219871
11548,0.15737079
25845,0.11252074
8432,0.1384407
5568,0.12021076
25293,0.14100781
17121,0.30393985
21523,0.18132655
20073,0.110204585
26766,0.11413618
16761,0.11260629
20495,0.17520764
14015,0.114675164
31398,0.15520057
10522,0.13770398
22503,0.19235452
22568,0.110206544
20621,0.13938905
1178,0.28725228
7518,0.23115845
12090,0.14807151
16007,0.15708455
10115,0.1228809
25436,0.12468452
23118,0.15553702
21667,0.12644589
16469,0.11833268
17688,0.20952645
19721,0.1424023
22555,0.114558026
6385,0.11516375
9584,0.1430807
6451,0.22332396
11921,0.29615098
22590,0.120954975
24593,0.11454541
19599,0.16360372
14934,0.163024
32532,0.110853285
13554,0.120529555
11761,0.11051243
10573,0.12539375
28971,0.11294025
7681,0.25045165
20759,0.111596376
20379,0.12797832
15496,0.14216706
30064,0.110413745
13631,0.15081477
14028,0.113733776
24787,0.21395412
17808,0.13858266
17882,0.124951646
12179,0.12152325
29739,0.17782682
10393,0.16676241
7527,0.11325379
24279,0.16466716
31162,0.35338262
11377,0.15995827
4029,0.28280243
21503,0.110195085
12187,0.12061368
26137,0.21959214
10614,0.13501434
6598,0.122612014
12431,0.49246192
29854,0.11284136
38,0.11102139
3613,0.15870109
9647,0.11108967
11853,0.11082338
7478,0.11068346
12562,0.14042671
9245,0.16164623
6724,0.12732895
29133,0.11058877
6301,0.11044897
21114,0.11479139
30991,0.14728938
22777,0.11801642
6860,0.14839979
511,0.16246952
5768,0.28399134
20603,0.11347411
29368,0.13214548
27994,0.11182066
8405,0.13589962
22036,0.14893012
2348,0.14350617
6074,0.19402167
8934,0.13287623
25847,0.206015
25990,0.11013841
26319,0.17754702
19792,0.110787235
7222,0.12093001
31035,0.11044554
16768,0.1136397
5297,0.15227799
29083,0.20975898
22141,0.11608992
527,0.55306494
21521,0.15503587
16665,0.24543618
7588,0.110443465
8323,0.137801
14329,0.11028345
30326,0.15574837
3079,0.11011959
9652,0.11373437
14819,0.14220393
22511,0.11331243
32514,0.14550585
4362,0.21973911
16203,0.1114552
8462,0.16540109
15410,0.25613824
21590,0.1123568
24050,0.12944768
15190,0.5528231
4063,0.21566188
32487,0.13367409
13111,0.12269262
14425,0.12553932
4353,0.128369
16612,0.33786184
31239,0.19868994
19631,0.14710563
1099,0.19488735
26220,0.28582507
32257,0.11506712
26425,0.13857381
26556,0.12473666
5228,0.24839793
24115,0.12763949
29822,0.26577413
27680,0.11132289
25977,0.5769479
14255,0.14807151
10908,0.12625289
14542,0.110138625
27477,0.1927835
21309,0.13543034
7789,0.1401142
27393,0.14583047
7883,0.11464888
22395,0.5389309
13576,0.11060558
3767,0.11069084
5964,0.122953914
23107,0.11638172
11481,0.11139505
25965,0.13243055
29608,0.1262604
8694,0.13629538
5272,0.17981888
6500,0.14518511
26365,0.22856987
9080,0.18436328
16996,0.24363856
7333,0.34956798
9963,0.51912725
14507,0.110156134
13709,0.14101724
5631,0.20107584
8732,0.11285067
28683,0.13398845
24432,0.15619023
31678,0.14386769
1110,0.25429624
28871,0.25470245
24977,0.12086795
22066,0.1916585
15006,0.13421392
12777,0.12644958
17744,0.12816334
32265,0.17424493
28017,0.14508393
32545,0.21870789
23621,0.12134821
26868,0.110119045
183,0.11213203
27366,0.116222724
13293,0.19297364
25190,0.14608644
12247,0.11058583
4635,0.11582884
17703,0.12103194
29956,0.12956299
31824,0.16154212
20882,0.1506424
3992,0.23150855
21232,0.11695678
20971,0.11552556
20075,0.5177585
30205,0.2961442
20397,0.17589445
15729,0.1811474
10796,0.12990141
10991,0.15714715
27108,0.12730335
11458,0.12841216
21670,0.4747672
25933,0.11011046
16107,0.12067575
21614,0.12765391
4294,0.13269337
22750,0.122193426
28955,0.1499911
6323,0.11124635
14847,0.21847768
4076,0.111103304
8380,0.15951577
21527,0.12215228
21353,0.17872505
28785,0.114460796
18294,0.15509187
21872,0.14721815
9859,0.111109465
24681,0.13824753
8620,0.11984486
21129,0.11604004
28566,0.115194604
20730,0.1139653
28416,0.117771976
25925,0.110220954
1326,0.20539175
4959,0.50734514
16839,0.13962033
27877,0.12139707
28598,0.13592722
20066,0.12469997
23207,0.112357855
6113,0.12813881
31222,0.1300573
14101,0.12085756
25617,0.15035601
21474,0.1109498
24020,0.11460035
19379,0.11131647
25950,0.14472881
22885,0.12813309
26311,0.16139622
25384,0.36042914
18831,0.2369263
7061,0.12500547
9236,0.111625865
12371,0.17825492
22872,0.20559874
4554,0.22247422
11272,0.16135794
21765,0.11340854
10613,0.16798551
27203,0.23096949
9319,0.1431188
23224,0.11394483
16820,0.18810251
5008,0.13406406
17701,0.26697892
25002,0.38338074
27823,0.2731094
32485,0.13401073
3512,0.13660066
7556,0.11043078
27411,0.115673855
3260,0.13555607
17278,0.121008165
22028,0.11656144
8369,0.11245937
27710,0.17847078
1511,0.24555944
26803,0.13294782
22565,0.110933825
7215,0.15645522
31694,0.12486567
15376,0.21417008
13698,0.12038357
16857,0.38375401
29985,0.13901353
23836,0.12054274
19489,0.12434766
8948,0.16738848
24407,0.110207886
15969,0.17671666
18478,0.13829903
30702,0.14608084
28201,0.15818149
30459,0.16040786
11223,0.115003996
14362,0.16168445
1369,0.1922287
5101,0.130473
30577,0.11180399
3097,0.22209442
23552,0.115086265
24803,0.122973934
15172,0.1114803
8850,0.111274354
20681,0.11317435
14479,0.11115097
25842,0.24192755
23584,0.27644145
19608,0.12911984
3087,0.11181081
24182,0.1835507
20339,0.34972647
28619,0.11011072
30809,0.17598803
28601,0.17601274
24136,0.18243206
8455,0.13966121
22732,0.11232118
10317,0.30358168
29337,0.113001
27642,0.15755226
12849,0.1475509
8689,0.20327555
1766,0.11899757
22264,0.2284128
9680,0.1328534
31539,0.13787249
19269,0.13995644
18797,0.12952723
12842,0.14579199
18811,0.1648819
9665,0.12351428
21564,0.1277175
10266,0.116868116
18116,0.16414173
23008,0.12200447
32237,0.22624284
11062,0.1612184
1781,0.1349506
27869,0.13761394
28227,0.122390784
23186,0.13450518
6584,0.16738848
3217,0.113054544
7666,0.12071675
7188,0.114657775
28701,0.1570411
19471,0.16843739
5309,0.1252402
9314,0.11828312
6693,0.11280647
5765,0.2677292
11047,0.124575354
12523,0.1467861
17321,0.23495662
6071,0.12469208
22923,0.33919272
13536,0.27873722
29204,0.28069118
7596,0.110167906
28740,0.11441789
26265,0.11863962
18769,0.16047569
8637,0.11658798
10596,0.11182579
12787,0.14307652
6347,0.14936383
22734,0.23991829
11143,0.15899172
27327,0.11448386
6962,0.119071595
23637,0.35578406
22038,0.16918544
10407,0.16567086
3238,0.11401979
7240,0.12286983
31157,0.13994521
26697,0.12992828
19491,0.11058739
26014,0.12088614
1368,0.11078659
7590,0.14257658
4204,0.112905435
1547,0.15507361
15991,0.1105164
10712,0.12322594
21808,0.16174617
7479,0.13826814
26216,0.2565312
9445,0.30419698
3447,0.141538
4595,0.13506112
15068,0.16297017
13349,0.111975156
12194,0.15429391
15513,0.13716368
21604,0.12282784
3603,0.12859237
24838,0.12468588
16040,0.12181472
26346,0.13121171
2977,0.20329636
24727,0.11443592
17925,0.14506166
24097,0.29998943
9191,0.11477907
11412,0.13126396
6004,0.11404617
27116,0.11091606
22972,0.110134214
22587,0.3065712
24978,0.15320836
1180,0.22796153
24456,0.12154139
7038,0.13167347
5,0.1101797
5413,0.11121232
16845,0.12530266
30992,0.11176987
4870,0.18518263
17269,0.13054281
19401,0.16776359
13690,0.12230334
9408,0.14646265
12557,0.13029371
13119,0.113100775
16952,0.26344654
27372,0.115341865
19922,0.17095354
22636,0.11099623
6457,0.19042787
29671,0.17547071
13445,0.15737858
22694,0.1422079
12907,0.11021985
17211,0.116594344
21018,0.11892815
28453,0.20574902
4454,0.24281803
32434,0.11245446
21854,0.110570386
2613,0.14539988
14219,0.110125564
12121,0.11233726
9522,0.22457945
4929,0.13682257
24807,0.21801205
4123,0.11695503
27086,0.13734256
25804,0.15107806
8756,0.1527651
1022,0.11015327
10885,0.15057075
16650,0.1702004
16339,0.110909216
19290,0.111042194
10934,0.14488898
1263,0.11075347
19025,0.14433531
4723,0.11385357
30506,0.12683953
13138,0.1334258
11078,0.16376391
8950,0.20999333
24128,0.13731605
11575,0.18120484
30860,0.18666269
11784,0.13345847
21611,0.16910264
17279,0.20098776
12196,0.12664272
1225,0.1939758
6408,0.120535426
27368,0.14868282
6110,0.2687675
24764,0.11614197
4860,0.110455826
22109,0.11149399
9466,0.12838873
14568,0.30368707
18389,0.31517118
29647,0.11452891
13093,0.13384202
16445,0.12047352
17542,0.11838899
23336,0.14971228
1459,0.22120228
18609,0.11054131
20381,0.12729512
2186,0.12990259
28023,0.1213782
11055,0.11016114
4849,0.114266224
29995,0.115388066
6182,0.1301463
24825,0.20278424
3856,0.17340143
19986,0.13896567
15453,0.11946026
31931,0.11861493
25390,0.1546922
23260,0.11117584
9616,0.11723427
10967,0.12948036
17189,0.13174227
10534,0.11748403
14239,0.20461291
18707,0.1396703
20228,0.11370875
24929,0.12933801
6583,0.12271047
17309,0.15224355
22633,0.15016608
21048,0.15774387
26336,0.12334141
11063,0.1595808
15142,0.11759241
31116,0.11341062
10753,0.11407417
11167,0.46111804
18882,0.11881036
24437,0.37298763
16161,0.12956512
26447,0.13022748
22,0.32101178
18719,0.1102794
11576,0.13525963
3980,0.14346851
9543,0.15014681
27594,0.15959279
10774,0.17481269
24267,0.17040873
27215,0.12053266
29598,0.19185828
14515,0.14212471
8115,0.12912783
29829,0.17247328
25528,0.23974685
4369,0.19732882
7248,0.13899893
23892,0.1446056
12545,0.13851045
32264,0.19167584
32047,0.12902488
21024,0.20169021
32491,0.16909608
22584,0.11435264
7635,0.11544206
21070,0.1340216
11553,0.1110285
7331,0.2363696
6611,0.17091154
21806,0.17722404
28884,0.1101408
19750,0.13029023
23385,0.11045549
12589,0.112535454
6829,0.13381065
4176,0.13677084
16108,0.22062008
10346,0.39931792
19886,0.13428901
11884,0.112090886
9023,0.12158706
29756,0.112958156
10236,0.1101274
2453,0.16722317
4314,0.13380761
21255,0.16440476
30269,0.25092733
18401,0.116635256
25868,0.112733275
7723,0.17596956
12882,0.11720579
23703,0.32186162
17693,0.12237632
29965,0.110159464
26635,0.11136683
18849,0.14638613
30605,0.11362561
5613,0.18968442
22193,0.12537517
29060,0.110111676
24096,0.18751769
16275,0.28492096
19391,0.19420399
11977,0.122634254
27796,0.13541685
19722,0.19708824
337,0.22049071
8915,0.11196173
16417,0.1334581
5399,0.14346328
14263,0.1282254
16267,0.12991641
5158,0.1175577
19868,0.116763644
7897,0.15231267
20917,0.1102682
25929,0.14766535
4718,0.11386457
25101,0.23693988
18277,0.1289285
3743,0.15306495
17116,0.11132392
10169,0.19481364
3763,0.18176433
4561,0.14621232
11025,0.16407691
12683,0.111104995
18419,0.15356627
16167,0.28368855
22718,0.124458924
16598,0.11447261
23591,0.110779695
4801,0.16036892
12575,0.13771963
13241,0.1520795
26827,0.14036965
30664,0.23378551
22783,0.22420247
13348,0.11032796
18813,0.11474343
6387,0.21915779
17349,0.23792316
9854,0.11011136
29271,0.123006605
28981,0.11822927
20387,0.20019609
29243,0.1101462
500,0.110176675
12211,0.19138187
16557,0.23785368
23572,0.13184872
8052,0.23149587
26597,0.32208094
31418,0.39870796
31593,0.11367233
9657,0.3232912
26104,0.112639315
25523,0.11326179
14047,0.11246497
15501,0.15357357
27893,0.11273011
15330,0.122195065
27227,0.25526175
8408,0.1108117
5965,0.13418518
11584,0.11037045
7711,0.11418685
7111,0.11849206
19597,0.14319248
11155,0.17441364
25786,0.110335365
9613,0.20965645
7463,0.11368618
18414,0.111155726
8584,0.11483019
25420,0.14965378
21981,0.14632133
4427,0.14151227
24137,0.12254616
16076,0.12225178
4429,0.16289188
3774,0.12904629
20883,0.2233071
16600,0.1119764
23744,0.14312628
24928,0.14656466
1615,0.11185621
9815,0.12087763
3597,0.11816499
31242,0.13013151
31948,0.16852401
24011,0.14518382
20769,0.13575928
32082,0.12745404
29747,0.14118098
17804,0.1536686
28151,0.11159647
11217,0.14270893
25655,0.14326449
21396,0.22014135
17783,0.11776446
19589,0.15181515
4549,0.1395926
21084,0.13240017
10043,0.15760294
6260,0.14247198
19277,0.1902837
21892,0.11451656
25214,0.11115784
29234,0.2597846
6007,0.12664892
17601,0.15399842
28203,0.2357617
9232,0.11974217
6055,0.1821154
15683,0.12444738
10402,0.23378551
18538,0.11036035
3192,0.122797966
1454,0.110238254
8097,0.1285432
22291,0.116303414
18603,0.11011024
29389,0.21383895
8599,0.14099042
29043,0.29802215
16554,0.15200773
24707,0.26387104
31034,0.11011213
6208,0.13323171
24263,0.15861566
18718,0.20266299
17131,0.34131706
5981,0.16748922
21653,0.12605612
11881,0.11515067
17875,0.12410441
22930,0.11495202
3136,0.13425995
11638,0.1559917
15814,0.11197803
9695,0.2691644
4674,0.3814562
16712,0.23561916
11041,0.3658217
24246,0.11045809
12443,0.1454684
28768,0.11797926
24181,0.15234223
5089,0.11037194
22139,0.13091554
31154,0.12706187
24488,0.11228213
3280,0.12486659
8785,0.111739315
13606,0.11852233
28521,0.117571324
4473,0.12292545
20845,0.284006
23305,0.14217521
26801,0.14424782
9935,0.11768802
30452,0.12258378
20169,0.11401191
30186,0.21075125
31911,0.11093956
16399,0.21801205
4604,0.117100984
6147,0.11638133
20993,0.119157076
28244,0.20669189
32383,0.122893274
27188,0.17286803
4826,0.112070054
27136,0.24245061
23044,0.12344866
10252,0.14294845
19504,0.11082054
27705,0.20758341
6840,0.13391876
12731,0.11420036
28147,0.16417308
26098,0.18180755
8507,0.1199825
6412,0.16710012
15664,0.11181034
16989,0.12115176
30901,0.1251544
3952,0.15735863
19519,0.11322281
17533,0.11762822
4866,0.13172668
1111,0.1922321
26713,0.11017029
28468,0.113349676
17333,0.18682428
637,0.16014348
9814,0.12233794
16454,0.11033145
29862,0.18019758
17562,0.27264965
23098,0.11015058
22991,0.1150563
7377,0.124345005
31862,0.2304311
6047,0.1422008
6907,0.1300856
21652,0.14044413
23890,0.11175527
25468,0.110132754
30848,0.118678525
32034,0.1983281
28432,0.117787436
13786,0.14289613
4313,0.14258747
10807,0.1571359
6765,0.11355668
22122,0.15165871
8463,0.2172446
8730,0.11295727
27383,0.120039135
30170,0.11117467
15255,0.5991658
23204,0.15991831
2369,0.11921265
21291,0.2679144
30682,0.33693746
22185,0.11653217
27360,0.20983692
22222,0.14394452
29818,0.112399586
11540,0.1481637
27922,0.14821956
31328,0.14790486
14404,0.14660023
18329,0.1960501
31619,0.1249584
20894,0.11048079
18140,0.17611182
28807,0.14105321
11802,0.110468216
15909,0.114220485
22755,0.15594059
6574,0.14414604
7803,0.1474676
12566,0.12114181
158,0.11250038
6702,0.3444216
6615,0.13213143
4802,0.111126125
6299,0.11585857
4179,0.12675093
21685,0.110326655
11519,0.11012249
27060,0.27646875
14690,0.13453533
21850,0.12069429
17866,0.17361224
24561,0.11219389
13771,0.17598161
25663,0.13699308
20888,0.1279779
23337,0.14129765
4781,0.11011028
18242,0.16168445
17155,0.12060283
32013,0.11026874
13056,0.11038283
29483,0.15911885
27217,0.20963936
23014,0.12401071
14455,0.12844373
12936,0.13758136
9249,0.1481703
27006,0.1158258
4301,0.20136803
10456,0.23495662
1091,0.2284128
6931,0.12167489
13463,0.110740736
16916,0.29948607
15419,0.110881105
18102,0.12384423
13485,0.12380438
8621,0.11034797
27515,0.27550712
23727,0.11638071
30089,0.22000574
7470,0.1135455
3691,0.18386735
15290,0.13462394
4395,0.12590472
6205,0.16082382
5212,0.13546386
19500,0.19478856
17004,0.12483224
28616,0.21714516
29635,0.1742872
28805,0.113596916
13473,0.110109925
18107,0.11531039
5747,0.24192755
29179,0.1470735
31856,0.14668404
10897,0.13786303
10363,0.20495152
16760,0.1109182
11652,0.23378551
22051,0.20661397
24569,0.11296502
12204,0.20559874
16326,0.13835642
16191,0.15250176
8638,0.14926042
27444,0.13836958
25454,0.11263004
12993,0.13021486
15719,0.21417008
16318,0.11042196
31554,0.12511678
1934,0.14889301
4694,0.1369287
28739,0.1671764
19893,0.11470505
21290,0.14064172
13337,0.16291614
32287,0.15327616
16020,0.11881407
4617,0.18408246
908,0.114845894
21196,0.11051865
29273,0.19091354
5651,0.264347
14866,0.17925489
8303,0.117694154
17670,0.11258891
16979,0.12273753
28624,0.11401018
7730,0.1827924
20781,0.11963516
5733,0.11621378
21080,0.11626958
14396,0.3030281
29533,0.1167605
19679,0.32469076
16759,0.1603125
12899,0.14886042
5608,0.16288531
24369,0.22403955
26592,0.2092911
23341,0.22697584
7694,0.11384685
8955,0.11937835
21731,0.15158038
2913,0.24815746
27109,0.33623824
9394,0.19153959
22146,0.112125054
6437,0.11411357
30353,0.14870614
8473,0.111425176
19484,0.11187789
10379,0.113286845
11805,0.11704342
28110,0.13743998
11901,0.1122944
26826,0.43240604
21532,0.12131591
16927,0.15714777
8798,0.11019354
31160,0.12580878
10795,0.13069405
16206,0.115420975
30495,0.11011125
10336,0.11206214
15136,0.1613893
2160,0.11077784
27925,0.14094508
11596,0.13506402
510,0.111067735
10129,0.11419529
9243,0.14591077
14932,0.24643438
3957,0.1226218
4839,0.13891096
28018,0.16123682
17146,0.242182
18013,0.14599665
14253,0.11794073
6189,0.11310286
20830,0.115936115
18185,0.11031932
25568,0.37462357
4349,0.15102977
26479,0.1352658
30684,0.11305248
9827,0.26383698
23964,0.14309616
16756,0.11996565
32130,0.11024195
11429,0.12808375
10571,0.16101298
11698,0.11153817
15231,0.13994026
23641,0.11094377
17623,0.26250777
28101,0.14760324
17830,0.17993407
17567,0.2099477
19020,0.5629183
15531,0.15573804
27396,0.11094972
31093,0.19480048
19658,0.117969796
30261,0.1732766
6201,0.1962669
23985,0.18064006
16569,0.18867704
30528,0.13987534
18740,0.18590656
27321,0.110545635
1415,0.13822225
22135,0.12602273
27752,0.11222069
8776,0.25253934
6630,0.16847207
28188,0.11997445
9113,0.19733012
32085,0.17384954
23996,0.12251179
25670,0.18099828
2456,0.1624382
12762,0.12701501
10523,0.1305396
14669,0.13638113
21314,0.11048696
2552,0.17905584
6975,0.11819208
19566,0.2292443
15224,0.12495016
7963,0.22453249
28803,0.12528326
9983,0.1101936
28171,0.3435029
19588,0.14108694
32542,0.11024348
14167,0.11222232
16427,0.1152851
26379,0.13295557
15250,0.19126405
31946,0.11109828
30243,0.11510338
25346,0.19618323
31305,0.24083768
22311,0.12613903
15359,0.113053925
30026,0.13133672
18664,0.31288898
