,sex
7040,0.027056199
9748,0.14758293
11583,0.029083746
8469,0.045923233
3661,0.028494626
30636,0.026276896
5426,0.026451858
29186,0.036305886
28240,0.03305769
2379,0.028034126
30650,0.05297434
682,0.026453255
111,0.13259195
17239,0.02800357
32420,0.028219525
14008,0.035270974
8342,0.03433013
7324,0.027605735
17315,0.044800125
16147,0.02767503
30142,0.028445598
3411,0.027115673
27665,0.03126075
3977,0.026292026
3546,0.02865613
4403,0.054612882
7393,0.050244678
22389,0.097493336
11395,0.029116156
1374,0.053290427
21597,0.031441107
31177,0.028414581
4315,0.04869626
4878,0.041342605
17777,0.02628221
26810,0.033644974
5702,0.02711023
7020,0.028733013
3788,0.039491255
9468,0.026365042
5058,0.03030143
6259,0.026803277
4089,0.0986233
7599,0.031736914
23339,0.035912503
20672,0.026433138
23883,0.027522111
5942,0.026318252
13270,0.031457327
26305,0.10836117
23250,0.029413886
14585,0.03352035
27574,0.026254078
24405,0.065296754
19179,0.06113185
20762,0.11116236
7334,0.026528925
18784,0.031946596
6220,0.026382018
30690,0.026259804
16341,0.037427623
10431,0.03848326
3651,0.046479333
20070,0.029569631
7411,0.04102002
3684,0.02626912
10632,0.11390351
15910,0.063128196
24496,0.026243916
24318,0.026561687
2481,0.032031175
13788,0.030504817
1858,0.040450476
25983,0.032801528
17913,0.03277822
7532,0.07990972
28124,0.032928366
1602,0.028739776
29913,0.03579085
18956,0.026348332
18219,0.036203165
11250,0.02628679
18999,0.05775333
14197,0.053221658
3475,0.044946697
21480,0.03584522
318,0.041498184
8014,0.026251744
25886,0.19705597
28288,0.02882999
13548,0.05398362
23021,0.06408659
26204,0.14148074
5821,0.09552589
7068,0.026254807
24198,0.044232856
23860,0.049943607
4775,0.1264426
8822,0.035677794
15132,0.027259065
12549,0.04668374
12077,0.032424852
22110,0.02823186
19863,0.026649265
84,0.028190086
10498,0.035402786
22107,0.027886393
15737,0.026245102
28347,0.0662963
31583,0.027727531
21313,0.028289359
25274,0.06871548
21711,0.026452966
10432,0.031451836
21654,0.026848322
15589,0.033053808
11075,0.02748101
27380,0.02636551
1320,0.027214482
23449,0.0263059
31178,0.026241604
23740,0.027120667
5380,0.030297188
5817,0.051680293
21246,0.028462155
6115,0.2800321
8360,0.050496142
17802,0.027355706
1143,0.033969738
15480,0.026554713
551,0.028490096
7276,0.026783312
24661,0.026306357
14483,0.026326753
18659,0.037431404
25210,0.037669957
24799,0.05650255
8590,0.02731875
31727,0.026742624
2803,0.031568825
1046,0.031916443
3069,0.030296773
29387,0.20987725
8684,0.026517805
7625,0.026430342
20027,0.05910937
1844,0.02820916
29858,0.042545572
16467,0.03278917
22898,0.026436638
18832,0.030792333
26317,0.031718202
29170,0.026550202
15676,0.042379025
31061,0.028038831
29958,0.026435453
16786,0.13269004
14393,0.02867517
14097,0.03489016
10633,0.02649562
28543,0.027595494
7098,0.030024474
25005,0.05679741
21851,0.03693931
16134,0.02634469
20089,0.03653606
12333,0.041020222
20348,0.026730062
19825,0.09586813
22512,0.02647166
22675,0.03868053
16926,0.027609196
31491,0.02657633
24870,0.031013226
10121,0.03430326
4901,0.061199114
18630,0.03157703
17149,0.026790872
19712,0.027355025
5145,0.04995017
7284,0.028364798
1967,0.044909008
9376,0.17742705
16334,0.032761015
32381,0.0286127
1634,0.03901367
16605,0.028082017
26222,0.06936166
7402,0.026489625
24497,0.03799541
9809,0.026381971
26582,0.04112538
3037,0.038569007
9671,0.026243567
622,0.03340126
6246,0.12803368
926,0.039199434
9690,0.026835265
30779,0.070113696
30449,0.059314225
28870,0.026391178
10330,0.03627438
27087,0.07009688
25540,0.10191691
31755,0.026309958
27152,0.026277892
14761,0.026822109
15040,0.030638814
16565,0.036267642
22140,0.051260743
24414,0.044876523
1332,0.028255288
9224,0.02837856
5149,0.033618562
15115,0.026626915
2688,0.03517953
1714,0.0266642
17934,0.092775814
2059,0.04710822
16398,0.04414632
6037,0.02650836
8523,0.107306704
23543,0.19036031
3855,0.027420089
8122,0.0355334
22707,0.027541019
14241,0.03789367
24106,0.02812074
32083,0.10863721
10907,0.027727505
21987,0.032342143
10080,0.0306273
8508,0.029257292
7580,0.058975007
25704,0.0331168
31977,0.031620275
7845,0.027731387
15053,0.026611404
30955,0.11749181
2818,0.03795979
950,0.026448496
5362,0.034618385
30737,0.02654183
22093,0.1032773
24446,0.033326402
16354,0.03335601
16394,0.053147696
24200,0.03094061
31353,0.044543277
1639,0.030458204
5200,0.03595852
20241,0.036152784
13246,0.02639838
18683,0.12065744
19916,0.036254104
19852,0.03902276
12648,0.02629607
29014,0.026757883
26257,0.047914032
18865,0.026244964
22280,0.12607345
14046,0.07032061
22286,0.047689006
7316,0.028118342
1965,0.026433317
17545,0.026461896
28262,0.033824846
28333,0.030895464
20776,0.026290718
2025,0.03404998
25125,0.026675249
25494,0.07324839
9357,0.026547564
11137,0.029602215
4963,0.030297693
4127,0.026266133
15925,0.057336845
14248,0.027349839
2928,0.028076762
1790,0.07335464
13974,0.040260997
20396,0.06266769
6954,0.04988496
31161,0.028620495
18963,0.026552595
29001,0.03561275
14548,0.027071806
32486,0.03434701
7026,0.11073281
6707,0.026417797
20034,0.028344719
13137,0.026253445
1593,0.029161982
4383,0.047702935
700,0.028819144
20978,0.053090658
7443,0.029300991
19726,0.049371682
18517,0.030099617
14577,0.034507014
14854,0.026285032
12494,0.029241262
764,0.026260544
3116,0.037462357
19817,0.08098766
4342,0.026377741
758,0.027702231
18267,0.04057674
10923,0.032947868
32551,0.028575417
29677,0.03135545
23519,0.026330983
22358,0.051284622
20221,0.027424468
5274,0.04060448
15403,0.03581657
7203,0.027000217
2894,0.036590353
20809,0.026775183
5046,0.027139144
21339,0.027629055
4587,0.06662625
18305,0.08379872
30096,0.027344242
17428,0.026626106
25107,0.02997488
4856,0.03445488
8698,0.06289259
32064,0.02885994
1024,0.07813871
7572,0.040383957
24536,0.08995344
17366,0.028906174
15654,0.04089357
2807,0.028543796
14032,0.06615299
24745,0.026745321
24821,0.026283674
22187,0.15428278
5834,0.06362172
8496,0.032349724
25873,0.031391617
26474,0.026971785
26877,0.0263534
9178,0.037201744
30591,0.02889465
22124,0.053098615
252,0.027413983
5082,0.026881434
31406,0.12878825
14546,0.044434488
25108,0.03473108
14468,0.027071286
32335,0.064788476
3333,0.03231695
30941,0.03954594
20537,0.02693861
27055,0.026564322
4062,0.030138342
9060,0.054396402
750,0.029113894
19538,0.026747784
19137,0.02660998
31500,0.027249597
10842,0.074641295
25581,0.026592383
20236,0.026392084
19987,0.081160836
16022,0.028932983
6940,0.027721643
25180,0.20797199
7852,0.0750298
1465,0.04980018
30933,0.031370133
30208,0.03179071
2390,0.033377722
28309,0.10996415
25157,0.026251173
25415,0.037762452
5378,0.033269096
15582,0.030696644
8573,0.026244443
22317,0.03358049
22117,0.04178712
18349,0.04134734
662,0.027295692
703,0.031297658
3467,0.027562572
2996,0.15915021
29949,0.026984802
8631,0.034911085
22239,0.027749011
28574,0.026599921
20293,0.045818623
2804,0.028047781
21998,0.02625096
11648,0.026801815
903,0.06027638
16382,0.028103858
15414,0.12294947
13881,0.1225302
22726,0.10944778
21952,0.028275529
29597,0.026241435
6389,0.1313298
30816,0.030063594
15693,0.038442194
23302,0.028764557
4988,0.0350664
16015,0.027953513
1532,0.03249141
27276,0.026358815
15657,0.07445903
9449,0.13065371
29008,0.027374007
13888,0.026341926
24404,0.02642822
9678,0.026442561
20548,0.034267988
9869,0.03367815
3685,0.028918838
8359,0.02878646
28680,0.032555208
11202,0.02690587
13421,0.05084485
31792,0.059849665
31517,0.026275849
11564,0.062819704
753,0.026283428
27412,0.02637494
9610,0.080684125
8644,0.027572364
10446,0.02928531
7983,0.027645033
21788,0.049559724
19046,0.028707195
4244,0.036232077
22551,0.033081897
2069,0.036157805
11341,0.027966784
2175,0.028415421
25596,0.027020648
8816,0.026748454
5083,0.055953085
15510,0.03375465
31430,0.041368753
15065,0.02844803
12692,0.027553005
21461,0.099187925
6402,0.03337518
18372,0.096130066
7457,0.033337004
7744,0.026544346
23676,0.04120405
10117,0.026249658
14580,0.029908516
14717,0.026495244
24710,0.04671544
29510,0.026429096
6443,0.026772013
17031,0.03371713
21351,0.027644426
31789,0.027728815
16812,0.050877444
29037,0.029436447
1865,0.029382778
12699,0.026819378
16801,0.03264801
21380,0.0690626
7575,0.026938625
5007,0.104323536
11981,0.031063182
14002,0.042784024
14642,0.09473757
782,0.026253894
19386,0.02641394
3107,0.030823315
7925,0.06013659
12268,0.026266837
30988,0.027449789
4385,0.030286241
21178,0.029625798
26409,0.0361748
27382,0.03699053
2574,0.026247576
10005,0.061638568
12412,0.05192532
23167,0.029170705
18175,0.042256262
22889,0.027632348
31286,0.036543097
23767,0.02725432
31573,0.030468447
18132,0.027256383
9711,0.027455013
14687,0.026776636
27949,0.040861517
22027,0.03216205
31181,0.037485752
25694,0.026472291
21903,0.042826008
1064,0.02991829
5308,0.0738514
16058,0.037256397
6106,0.026805485
17991,0.058732197
29489,0.02712314
332,0.032062765
3692,0.02722663
6866,0.031482372
20086,0.04021805
28391,0.027647536
17137,0.026324062
7814,0.032402992
16581,0.026690716
23133,0.029138006
6734,0.02664776
4288,0.026307488
26387,0.028076006
6787,0.11956843
5169,0.0302002
12438,0.027867706
18258,0.027574556
11924,0.043397676
8678,0.04721441
6321,0.02888509
30847,0.027680185
1683,0.06938292
18078,0.026730774
22676,0.034328386
26190,0.045227572
12498,0.035207614
676,0.027978705
23314,0.051617928
13294,0.0383857
9988,0.029206699
23096,0.0365275
23626,0.100001715
20617,0.052305277
9511,0.026494002
3166,0.026375651
25818,0.02733886
2836,0.026577426
25236,0.034681886
20298,0.026612902
22344,0.060314305
1955,0.03619633
2355,0.03285308
24964,0.070002325
19947,0.03395925
14250,0.026405716
533,0.06314762
28520,0.02645387
8661,0.04146068
30824,0.029967591
2742,0.038211197
13989,0.02872506
12985,0.033017177
4734,0.04128313
29535,0.02645888
11972,0.13839638
8522,0.026244804
13523,0.050875574
24700,0.02626551
25564,0.02791746
9102,0.026720205
1145,0.026250638
4514,0.06716551
1544,0.028776415
22211,0.029933777
15668,0.083137736
29201,0.028647603
4511,0.02723906
8284,0.03335408
15879,0.038613796
4466,0.0462279
14432,0.03159338
32092,0.027206229
6320,0.02624433
17651,0.034685727
12318,0.029686728
27758,0.03531341
3599,0.026929814
24750,0.03409257
1787,0.04072319
16962,0.036712375
21600,0.029638194
16750,0.02661643
30767,0.038591295
4039,0.026359132
10678,0.07916878
30637,0.026652163
12644,0.058911335
2407,0.031477712
26402,0.026650785
18675,0.03190162
3076,0.037217494
5605,0.045323897
26278,0.032238435
7895,0.02627053
30252,0.027333824
9041,0.07494244
7200,0.028772447
15279,0.026757507
29898,0.054393098
31056,0.028094653
28587,0.051624853
157,0.026309488
3577,0.08836963
6209,0.031612117
26493,0.03224665
23313,0.061049514
171,0.07898899
6114,0.029642662
23111,0.029588372
4066,0.029073145
15377,0.048353426
18046,0.028315622
13394,0.032979663
25443,0.028155033
25222,0.029457001
3206,0.05582348
5630,0.026399823
18092,0.03080663
22208,0.034592
29609,0.027073972
7245,0.027090438
10551,0.06910604
12366,0.02635233
30594,0.07204419
25904,0.026296455
2820,0.03568751
26942,0.034976445
15818,0.032135133
22627,0.03781981
31924,0.05213313
32471,0.026241522
28209,0.031562615
22624,0.034288697
5248,0.026445935
31404,0.028129768
22162,0.027550448
22197,0.048074074
9966,0.033268362
15624,0.027843041
6541,0.07814104
12815,0.046513658
25154,0.029255517
6641,0.062358744
25668,0.037072018
11668,0.033630583
25964,0.054017
16442,0.06209654
8131,0.048620336
27401,0.026683418
17840,0.08299689
28947,0.027905017
32290,0.036571782
9438,0.026358645
12770,0.031893056
15798,0.027245216
5028,0.028338496
6818,0.032670632
20388,0.03290383
27874,0.026458848
5541,0.027537927
9835,0.026697367
11786,0.030508189
28924,0.027804494
5734,0.049708627
8509,0.030317925
11385,0.110795334
27611,0.028381543
21093,0.08197264
679,0.02637512
28123,0.028641496
1352,0.043971386
3902,0.02970694
19021,0.033391472
7810,0.03219558
30898,0.02634726
19134,0.026392084
16204,0.047050554
24382,0.028623372
4367,0.04219858
4238,0.03384024
11467,0.031646617
23875,0.026984796
11640,0.03624883
548,0.02808088
11952,0.026359908
28676,0.031398125
26904,0.026312575
948,0.032552198
29977,0.058767144
29658,0.026370715
448,0.0276085
11209,0.026273465
16993,0.035594225
9364,0.026356144
14504,0.02787308
7535,0.052328367
20909,0.02708393
28134,0.10811619
19132,0.028627053
7365,0.03177893
1127,0.031385012
1799,0.026426489
2387,0.031471662
14013,0.02646418
18479,0.043536045
14322,0.05641492
13207,0.027859703
6066,0.02768446
11633,0.026243884
23597,0.026784385
16225,0.028119164
7816,0.027570857
28536,0.02633367
5758,0.02842236
6695,0.027930535
26353,0.18922427
22505,0.10151795
7802,0.026448522
22869,0.026270129
8273,0.027450437
26018,0.03703645
20051,0.026248435
28238,0.026246682
29689,0.026294474
2840,0.03609847
2615,0.034364387
29147,0.02767479
21187,0.1443318
5281,0.026920738
14701,0.028814582
28283,0.02854928
30994,0.06356475
13723,0.07770734
9015,0.11189758
29574,0.026300622
31373,0.026456967
16129,0.027618013
7157,0.02732341
15163,0.028821575
2303,0.026246218
32391,0.028907761
8967,0.0805486
11728,0.02628824
29316,0.028382933
18577,0.028128404
11148,0.03596425
17119,0.09851042
9669,0.028038671
16683,0.09773354
22682,0.04055993
2246,0.039295975
6086,0.033283442
16392,0.04055773
22332,0.03442952
1711,0.029391613
13850,0.070088126
716,0.027109435
23813,0.039455265
29018,0.03683734
31558,0.036943328
26594,0.036448568
24359,0.054583557
21705,0.033240646
9572,0.038222894
3657,0.03662425
8981,0.06666823
15387,0.03316565
5632,0.037189547
19919,0.036859803
23401,0.026564091
13354,0.08075579
21349,0.02891581
11432,0.03019971
24830,0.032589633
1877,0.07594844
18534,0.028892787
29636,0.027366456
15059,0.053445265
19099,0.05155701
5538,0.032922693
14707,0.02696179
32277,0.040369213
28551,0.026258318
27670,0.028294018
7990,0.026241481
6413,0.045007247
7501,0.13468689
9566,0.032483056
26180,0.026684513
24904,0.028481761
704,0.028837003
14205,0.031945124
17759,0.02895397
30203,0.037751045
7425,0.04208434
12019,0.035112076
11995,0.02629742
27934,0.0263326
17399,0.063376375
31489,0.03021064
1976,0.044231284
9634,0.027982278
3549,0.029355561
7150,0.027473247
17957,0.063478075
27674,0.026246967
25301,0.035149615
11424,0.03171694
2861,0.02875642
10375,0.030337341
8063,0.026697394
10668,0.1335916
981,0.028663605
20905,0.026294049
3257,0.027432986
5267,0.028210966
22487,0.032031078
17785,0.028834382
31416,0.028670236
29209,0.034984402
13566,0.034637444
24268,0.02736445
2432,0.031200215
6856,0.027629465
20676,0.027102685
21331,0.027130768
30357,0.02768496
796,0.035498507
16563,0.033780344
13671,0.026366068
19861,0.06560927
16258,0.027055519
6609,0.034010593
26,0.037609123
17093,0.026366655
5700,0.070914365
23422,0.14530301
19748,0.026294474
5118,0.030780165
15055,0.029657891
12008,0.026522666
15828,0.028085144
6472,0.039546844
18686,0.028454792
14133,0.028503353
13042,0.026546124
29591,0.026730724
1082,0.028754903
3221,0.0670577
15182,0.03262788
6512,0.027028251
29945,0.036931682
2713,0.026905466
12841,0.026291117
14521,0.027805025
28777,0.026353166
5725,0.061015613
25749,0.026708603
434,0.026250154
19305,0.03564881
31893,0.026275666
2203,0.039386023
22314,0.028445598
15866,0.029300375
30457,0.026241492
8701,0.035124376
7506,0.026480248
29069,0.026562104
27720,0.027931774
8753,0.059471607
8722,0.03316705
15174,0.028002337
11103,0.027494946
31127,0.044747185
26156,0.033239704
19000,0.026998624
8382,0.042854153
23089,0.026776854
30969,0.03245896
25985,0.02728449
9709,0.026538536
12210,0.030481936
20624,0.035426863
7066,0.041866265
26424,0.029995833
8545,0.064112835
9274,0.045086976
1935,0.026399469
16060,0.06263097
4899,0.09535086
10662,0.026598834
22274,0.076752946
1185,0.026273092
13996,0.027185455
9955,0.075923696
15402,0.02632784
12084,0.032864306
13513,0.033370666
22458,0.026502386
5142,0.026483415
24805,0.053691503
13347,0.12278355
3811,0.027092243
13123,0.03316001
2291,0.03073249
13286,0.12359072
10705,0.026360113
1659,0.03431571
22254,0.042081706
12218,0.034726314
12274,0.027478408
19373,0.028514458
30193,0.026241574
32500,0.09261687
25930,0.033914354
5521,0.03232442
32351,0.026241843
4100,0.026391303
22739,0.0374886
28192,0.026326643
28014,0.027191719
14,0.07969709
2792,0.032167405
5922,0.101528995
27910,0.041127484
29943,0.13739333
25891,0.042464532
2606,0.027358532
11050,0.04096391
19903,0.08119453
27277,0.037473224
32239,0.026315356
16126,0.028847983
5012,0.026360082
23579,0.07429405
22266,0.072159104
440,0.032186173
19227,0.03942006
11554,0.026934454
1938,0.028575484
9117,0.026252992
31117,0.028695054
12069,0.12383121
7975,0.028564382
7704,0.039108682
16891,0.029243087
5069,0.08214655
20722,0.031345397
16449,0.0265456
20903,0.033260286
5465,0.032732397
7511,0.03622353
7664,0.04674979
17756,0.027267732
9501,0.07372145
15005,0.030276665
21190,0.028959038
30741,0.026462197
7181,0.028884528
30804,0.026813144
8302,0.0462786
24367,0.0889097
13727,0.027437862
26780,0.028526548
25149,0.02625377
6733,0.04734537
3892,0.02647166
9953,0.028715868
7988,0.026927566
20336,0.026242673
1583,0.043850996
32176,0.0643668
1617,0.027238308
10764,0.076085955
31530,0.027013658
20983,0.030748237
12025,0.061319802
22390,0.026260708
9829,0.08343643
405,0.032197695
16603,0.026734265
2037,0.027364006
7434,0.029760431
27807,0.02816759
1351,0.09171975
22426,0.045530885
22121,0.08016702
20793,0.028878687
31521,0.049978215
21836,0.032079816
10845,0.034470584
395,0.027139613
16488,0.054572154
3307,0.027177557
18505,0.11460313
9260,0.03534176
22645,0.03120861
8938,0.07213693
24273,0.028357353
21648,0.05842085
15713,0.03328675
22812,0.027884109
12097,0.033025034
29258,0.033280466
22537,0.02842087
29799,0.06932039
4754,0.030943971
17786,0.02642638
6955,0.10528066
26703,0.02892737
8619,0.029334674
14400,0.026368806
15442,0.026242394
12165,0.03058194
10414,0.044844635
24939,0.03197187
10419,0.027343305
15467,0.02656029
3904,0.06925679
12656,0.026905421
30017,0.15308745
2788,0.028233444
14557,0.027129965
15622,0.033809517
25539,0.026539909
17896,0.07784171
10995,0.032246776
452,0.026362726
15458,0.028340124
3889,0.026711697
10866,0.027564332
5639,0.02641399
3299,0.026309868
64,0.02624159
31308,0.027587587
13672,0.026265584
12095,0.046266995
2094,0.029134005
24390,0.03396218
30843,0.058671683
15591,0.028727006
6601,0.037035815
17553,0.03220664
10223,0.08187376
12914,0.037915464
23804,0.0270503
4682,0.029932579
26950,0.029380845
20007,0.04647701
14258,0.027155891
25349,0.033737283
15816,0.05150431
15090,0.026263187
19696,0.02847113
13696,0.051914148
29199,0.03083849
7344,0.026273092
10110,0.041893482
32167,0.039875194
26923,0.031078016
30744,0.026292633
23257,0.028587133
15970,0.029140878
10440,0.038577806
7055,0.047665138
8660,0.02866837
27,0.033359285
17588,0.041346986
22084,0.049674913
31433,0.027587954
15640,0.028166084
9335,0.06784937
24783,0.027697718
18151,0.037612684
23445,0.030195406
5291,0.026901502
15797,0.02651834
25747,0.029294599
26808,0.026766622
14776,0.040298857
25730,0.026329052
22975,0.027924953
8035,0.054529306
28442,0.03348187
20429,0.037350208
7750,0.079733774
5349,0.028441805
3454,0.037338674
30348,0.026241641
13338,0.029852172
9639,0.026445203
2324,0.069270395
23838,0.07482986
23837,0.08350569
3312,0.026272977
18200,0.02760859
7182,0.03108965
9808,0.028416235
16941,0.033822678
24361,0.048957676
494,0.02642
3413,0.02943791
26602,0.02931708
16830,0.026591253
17504,0.060802583
24377,0.028185755
22282,0.06435723
3195,0.05922295
25439,0.06267967
31153,0.085141405
20126,0.028596519
11213,0.027989108
13189,0.03174454
24305,0.031712845
18039,0.040893923
5353,0.026555257
14598,0.12397699
794,0.026355373
11937,0.026435787
6661,0.029725702
16693,0.04819436
25123,0.029123107
23514,0.026505562
18983,0.03753143
3042,0.04718506
17427,0.09920683
14604,0.03738268
21507,0.026405461
32297,0.026463255
22743,0.027248112
7386,0.041938122
20628,0.027471786
25042,0.027462281
10072,0.02748895
11573,0.027051387
5271,0.027952604
275,0.029879857
14134,0.026905455
3075,0.0267056
7899,0.032035597
29702,0.04672138
1886,0.030881532
24243,0.0448399
2853,0.027247828
14035,0.030559875
16352,0.049454764
22606,0.044020023
22177,0.026396088
8076,0.03474912
30149,0.03056177
24271,0.037294798
3515,0.027132057
19402,0.026247423
5767,0.08462375
25417,0.028476704
26758,0.028381543
20,0.026446864
30644,0.029343272
12752,0.06718801
25313,0.031602673
25459,0.026241422
27172,0.18596748
11346,0.031155897
1872,0.03305971
18187,0.028189493
13805,0.04887963
5278,0.026587421
23493,0.055940796
3055,0.027790323
14883,0.026359092
863,0.031549238
871,0.028972775
9404,0.028758507
25740,0.027339006
28627,0.058129895
22594,0.033954132
29104,0.045360662
29406,0.034451623
7824,0.057212707
2466,0.027625924
8877,0.026499286
5375,0.028746653
13222,0.07577818
19943,0.033926275
2899,0.029189093
15127,0.026301729
4035,0.041247874
13182,0.026272073
3029,0.039869826
4130,0.026281452
19746,0.04678942
28781,0.033111572
26004,0.04253268
17638,0.026317611
19634,0.05134413
2122,0.026310572
2673,0.034211542
6118,0.07005177
26682,0.029214524
16283,0.032796126
31839,0.03293562
27030,0.028517907
26252,0.026945308
32455,0.028778818
27347,0.026582167
13898,0.037459627
18862,0.026632959
7771,0.030178655
13139,0.02629201
26065,0.06399512
29276,0.032382216
1841,0.047335625
24857,0.029125355
1076,0.033767663
8503,0.036137
16159,0.042392895
19310,0.049319066
25772,0.026266856
12844,0.03445482
8271,0.035903998
24824,0.06478647
12750,0.02679227
5270,0.026423657
24408,0.026555514
15262,0.028231556
17408,0.03618344
16027,0.026462844
23565,0.04291546
29577,0.03727691
8632,0.026683286
3324,0.0405317
7471,0.027038718
30639,0.03065421
20198,0.040154807
18035,0.03315262
7440,0.04270586
11231,0.10273524
26310,0.026780993
4664,0.026258942
26097,0.026718497
23467,0.050942052
12319,0.09979295
12409,0.073877215
7176,0.029309867
20196,0.026434572
28027,0.029693818
2124,0.028988613
3976,0.026624285
79,0.028544992
16717,0.028670281
22470,0.03744691
21724,0.07430022
24585,0.05217613
14974,0.030372474
25197,0.027793452
6177,0.06485749
6247,0.048002653
19763,0.027237738
5400,0.032494552
106,0.027651127
3404,0.02647034
16102,0.02670106
7716,0.030999709
6525,0.06836796
24316,0.02666612
22944,0.0951785
2976,0.032770272
1528,0.038522884
455,0.02640208
17964,0.030605992
9286,0.031786766
19594,0.07570707
12020,0.026251458
23581,0.030280612
15304,0.029212795
21476,0.034312904
30517,0.027424505
30622,0.05137405
3646,0.033261277
21679,0.033084415
2098,0.029357882
13343,0.04470677
19085,0.027273275
10216,0.04491684
13580,0.02655532
17133,0.035363093
16995,0.028187532
32006,0.03932248
18979,0.028098237
18131,0.028738813
20222,0.044303916
24905,0.029301435
9387,0.061176196
15889,0.042508155
18932,0.037452467
21185,0.026964568
4052,0.04480344
9294,0.026247023
25951,0.049074262
3736,0.026698204
26975,0.10854869
27057,0.08046192
23237,0.026562257
17105,0.05095417
28953,0.02632597
2755,0.033443876
3212,0.17799376
26818,0.03956084
4721,0.026909068
12439,0.026710233
11464,0.03702437
8254,0.026367035
18996,0.026733778
21063,0.026621906
4096,0.026359908
6459,0.1454912
27421,0.026418466
1565,0.029030642
25453,0.04162812
28344,0.026838932
30877,0.026305659
15779,0.02707416
26266,0.031169819
24926,0.061372682
18655,0.09665337
25778,0.06291252
1780,0.041445144
17510,0.028345725
4422,0.05886152
2679,0.034875482
17012,0.027698077
11370,0.17980066
28885,0.026244441
3591,0.026270395
20577,0.043808788
9416,0.027979523
2056,0.0461559
31925,0.028027212
4553,0.046813805
21795,0.10379614
10085,0.037504077
641,0.028492676
5361,0.034360398
19067,0.028515702
26412,0.040623516
19511,0.035391558
26704,0.026401164
5854,0.027515821
11587,0.029780686
28755,0.04013839
13054,0.04046406
10494,0.03193822
14550,0.026824635
3973,0.030800477
27850,0.03166111
30502,0.034809258
24717,0.03533274
15203,0.026385825
30899,0.026389819
23894,0.028445246
1561,0.027974522
26028,0.03026877
17383,0.02632865
21131,0.15100351
17156,0.062476434
19192,0.05742397
20713,0.026525278
20627,0.026454208
394,0.027234346
29959,0.027703214
14662,0.028788462
4402,0.050359096
28031,0.030593991
8831,0.073615044
16101,0.033221263
27700,0.03954585
5717,0.028363086
25839,0.05062832
32296,0.03327716
2057,0.036028497
15597,0.026765145
13775,0.026242055
31910,0.026295315
12429,0.03268138
31810,0.0530402
30041,0.031689312
24835,0.047227796
21853,0.04977727
23589,0.03510749
4098,0.026246082
28572,0.027971335
21391,0.035034973
32126,0.039056066
14349,0.02667357
23925,0.0417299
1408,0.04034515
973,0.027937964
15583,0.027661059
26772,0.026244847
8204,0.042124663
17293,0.06778479
29746,0.032461155
16720,0.02719805
19200,0.028698416
3678,0.027723562
5681,0.043158613
13715,0.07367143
21495,0.06879232
10653,0.04791387
7854,0.02748775
8212,0.026432483
25085,0.06062367
594,0.028151402
22632,0.063742146
8108,0.026859451
2473,0.0317541
6101,0.09001254
23595,0.026352547
1922,0.030198744
17443,0.026255842
13384,0.026864896
30807,0.06255357
31102,0.055486653
8142,0.04273888
22096,0.026875867
6196,0.031132182
961,0.027218549
25327,0.02629199
1954,0.04030784
11218,0.081413165
1740,0.029965539
23304,0.030702183
30024,0.04129426
21964,0.026913498
17729,0.04907281
15460,0.08541358
16447,0.031616606
12460,0.027729705
18337,0.1463766
15245,0.03404791
28440,0.044449564
21579,0.06489257
5807,0.026553396
18464,0.027325524
2653,0.03309975
9492,0.06369975
11643,0.03656944
25689,0.03321739
8253,0.036961343
24996,0.038852286
25268,0.02708739
3098,0.029328458
26192,0.026383583
15131,0.03468649
19325,0.026244612
6822,0.026424378
633,0.026295705
18732,0.033585306
6961,0.02896153
25266,0.033606134
12262,0.026391178
2940,0.026280511
27618,0.098845914
1032,0.08250763
19535,0.052747846
12906,0.033506207
2423,0.028204432
30694,0.03052361
11629,0.036429092
29461,0.026251236
15121,0.02627097
26862,0.04394942
15911,0.028806746
18106,0.026676975
19534,0.050143775
9745,0.03235352
2882,0.028632153
32077,0.026244378
22899,0.06539883
24666,0.026647959
13597,0.026295364
18192,0.028232588
17326,0.027619794
23025,0.02929475
17769,0.03602252
13973,0.027771696
24462,0.026495447
1295,0.02693266
8875,0.026319398
16350,0.07813932
28556,0.032253627
14449,0.026876533
20540,0.026285421
7360,0.12694238
21126,0.028272405
31995,0.039333355
20044,0.027417209
12221,0.03716804
20414,0.06412429
590,0.030018866
4228,0.0900524
26334,0.061639547
6569,0.026910903
21454,0.07460449
29565,0.033397496
5265,0.027118888
20422,0.032887388
12071,0.055582628
15977,0.031198088
21802,0.027348196
28958,0.02636551
8379,0.036237672
15314,0.0861576
4316,0.03215208
14639,0.03292051
8968,0.040104046
9982,0.029553577
27897,0.028214997
11183,0.026519107
22323,0.09722101
4764,0.031373926
16876,0.029380845
11517,0.03534638
23015,0.059419613
824,0.032577716
23997,0.03606781
3275,0.05861292
17996,0.08493141
24937,0.026267523
28098,0.02925075
17835,0.030349893
4876,0.03201566
17897,0.027062856
21241,0.028891297
9717,0.02773953
6608,0.075594425
19012,0.0355654
2256,0.03696871
1744,0.03457405
16254,0.028629588
26768,0.051819008
16042,0.026408419
17195,0.028127149
868,0.026859699
26444,0.026350688
15936,0.027531084
28653,0.029402172
15213,0.030122584
26378,0.044157017
7140,0.026912004
16039,0.0654254
21753,0.13147153
13697,0.037440408
22128,0.050828952
3524,0.044103507
9981,0.047555473
